Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Prays ruficeps voucher NHMO-08259 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Prays ruficeps,773,773,100%,0.0,100.00,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049362.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX049362.1"")"
"Prays fraxinellus voucher MM00112 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays fraxinella,773,773,100%,0.0,100.00,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU828602.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""GU828602.1"")"
"Prays ruficeps voucher NHMO Lep08293 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Prays ruficeps,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387214.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM387214.1"")"
"Prays ruficeps voucher NHMO Lep08290 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Prays ruficeps,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387211.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HM387211.1"")"
"Prays ruficeps voucher MM17338 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Prays ruficeps,769,769,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF853788.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""JF853788.1"")"
"Prays ruficeps voucher MM08536 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Prays ruficeps,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873956.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM873956.1"")"
"Prays oleae haplotype COI_P21 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,723,723,100%,0.0,97.85,605,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF560411.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KF560411.1"")"
"Prays oleae isolate Z25 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,723,723,100%,0.0,97.85,588,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT096331.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""MT096331.1"")"
"Prays oleae isolate P61F cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536417.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""MH536417.1"")"
"Prays oleae isolate LMC3 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,603,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536415.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""MH536415.1"")"
"Prays oleae isolate P119D cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536413.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""MH536413.1"")"
"Prays oleae isolate FMC4 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536412.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""MH536412.1"")"
"Prays oleae isolate P71A cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536393.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""MH536393.1"")"
"Prays oleae isolate P61E cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536392.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""MH536392.1"")"
"Prays oleae isolate P180B cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536382.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""MH536382.1"")"
"Prays oleae isolate MDA3 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536365.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""MH536365.1"")"
"Prays oleae isolate FEC6 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Prays oleae,717,717,100%,0.0,97.61,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH536350.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""MH536350.1"")"
