Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Mesoligia furuncula voucher MEFRG4326 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,667,667,100%,0.0,95.45,625,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH850960.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""MH850960.1"")"
"Mesoligia furuncula voucher MEFRG4312 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,667,667,100%,0.0,95.45,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH850959.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""MH850959.1"")"
"Mesoligia furuncula voucher BC ZSM Lep 60861 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047401.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""KX047401.1"")"
"Mesoligia furuncula isolate JG100812373 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,667,667,100%,0.0,95.45,628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX509807.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""JX509807.1"")"
"Mesoligia furuncula voucher BC ZSM Lep 21160 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF415591.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""JF415591.1"")"
"Mesoligia furuncula voucher BC ZSM Lep 31961 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM910591.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM910591.1"")"
"Mesapamea secalis voucher BC ZSM Lep 61257 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesapamea secalis,664,664,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046283.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KX046283.1"")"
"Mesapamea remmi voucher MM07071 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesapamea remmi,662,662,100%,0.0,95.22,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK065537.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""OK065537.1"")"
"Mesapamea remmi voucher MM07070 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesapamea remmi,662,662,100%,0.0,95.22,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK065421.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""OK065421.1"")"
"Mesoligia furuncula genome assembly, organelle: mitochondrion",Mesoligia furuncula,662,662,100%,0.0,95.22,15348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744821.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""OU744821.1"")"
"Mesapamea remmi voucher MM07071 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Mesapamea remmi,662,662,100%,0.0,95.22,1476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN387590.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""MN387590.1"")"
"Mesapamea remmi voucher MM07070 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Mesapamea remmi,662,662,100%,0.0,95.22,1476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN387589.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""MN387589.1"")"
"Mesoligia furuncula voucher MM01727 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM870862.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""HM870862.1"")"
"Mesoligia furuncula voucher MM04869 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872573.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""HM872573.1"")"
"Mesoligia furuncula voucher TLMF Lep 08559 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mesoligia furuncula,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572448.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KM572448.1"")"
