Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Orthotaenia undulana voucher RMNH.INS.540698 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Orthotaenia undulana,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX050056.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX050056.1"")"
"Orthotaenia undulana voucher 10BBCLP-2484 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Orthotaenia undulana,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT142579.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KT142579.1"")"
"Orthotaenia undulana voucher RMNH.INS.540699 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Orthotaenia undulana,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049048.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""KX049048.1"")"
"Orthotaenia undulana voucher MM13293 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Orthotaenia undulana,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875569.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HM875569.1"")"
"Olethreutes sp. 2 BOLD:AAA8540 voucher 10-JDWBC-0613 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Olethreutes sp. 2 BOLD:AAA8540,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM868233.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HM868233.1"")"
"Orthotaenia undulana voucher BC ZSM Lep 23157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Orthotaenia undulana,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM391724.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM391724.1"")"
"Orthotaenia undulana voucher TLMF Lep 09920 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Orthotaenia undulana,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572528.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KM572528.1"")"
"Orthotaenia undulana voucher HLC-23332 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Orthotaenia undulana,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG358346.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""MG358346.1"")"
"Orthotaenia undulana voucher MNBTT-1916 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Orthotaenia undulana,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT147814.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KT147814.1"")"
"Olethreutes sp. 2 JRD-2015 voucher 10BBCLP-2209 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Olethreutes sp. 2 JRD-2015,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM549120.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KM549120.1"")"
