Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Selenia dentaria genome assembly, chromosome: 12",Selenia dentaria,673,673,100%,0.0,95.69,35319394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU862887.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""OU862887.1"")"
"Selenia dentaria genome assembly, chromosome: 3",Selenia dentaria,671,2633,100%,0.0,95.69,43207034,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU862878.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""OU862878.1"")"
"Selenia dentaria voucher RCIM 0169 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Selenia dentaria,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047753.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""KX047753.1"")"
"Selenia alciphearia voucher UASM41835 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Selenia alciphearia,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ649352.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HQ649352.1"")"
"Selenia alciphearia voucher UASM24783 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Selenia alciphearia,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ649351.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HQ649351.1"")"
"Selenia alciphearia voucher 10-JDWBC-2450 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Selenia alciphearia,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM864218.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM864218.1"")"
"Selenia alciphearia voucher 10-JDWBC-1851 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Selenia alciphearia,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM863563.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM863563.1"")"
"Selenia alciphearia voucher 08-JDWBC-2402 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Selenia alciphearia,660,660,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ683376.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""HQ683376.1"")"
"Selenia alciphearia voucher KWP:Ento:14856 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Selenia alciphearia,658,658,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU876173.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KU876173.1"")"
"Selenia alciphearia voucher HLC-22446 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Selenia alciphearia,656,656,100%,0.0,94.98,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT139678.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KT139678.1"")"
