Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Cauchas fibulella voucher TLMF Lep 00559 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cauchas fibulella,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381401.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""HM381401.1"")"
"Cauchas rufifrontella voucher MM19712 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cauchas rufifrontella,638,638,100%,3e-178,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049079.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KX049079.1"")"
"Nemophora cupriacella voucher MM19243 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nemophora cupriacella,636,636,100%,1e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF854548.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""JF854548.1"")"
"Adela praepilosa J19-SZ-41 mitochondrial CO1 gene for cytochrome oxidase 1, partial cds",Adela praepilosa,627,627,99%,7e-175,93.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LC682342.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""LC682342.1"")"
"Adelidae sp. NIBGE MOT-03447 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Adelidae sp. NIBGE MOT-03447,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX861388.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""KX861388.1"")"
"Nemophora amatella voucher MM25553 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nemophora amatella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610153.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""MZ610153.1"")"
"Nemophora amatella voucher MM00688 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nemophora amatella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871132.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM871132.1"")"
"Nemophora amatella voucher MM10115 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nemophora amatella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874582.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""HM874582.1"")"
"Nemophora amatella voucher MM14482 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nemophora amatella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876120.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""HM876120.1"")"
"Nemophora bellela voucher MM23791 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nemophora bellela,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609817.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""MZ609817.1"")"
