Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Stigmella prunetorum voucher UKLB39A05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella prunetorum,739,739,100%,0.0,98.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043486.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX043486.1"")"
"Stigmella prunetorum voucher MM19318 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella prunetorum,739,739,100%,0.0,98.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN283990.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""JN283990.1"")"
"Stigmella prunetorum voucher RMNH.INS.11242 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella prunetorum,734,734,99%,0.0,98.55,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281319.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""KX281319.1"")"
"Stigmella sp. voucher BIOUG24505-B06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp.,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM591506.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""OM591506.1"")"
"Stigmella sp. voucher BIOUG22914-C01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp.,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM547305.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""OM547305.1"")"
"Stigmella sp. voucher BIOUG14044-E11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp.,595,595,100%,2e-165,92.34,608,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM554394.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""OM554394.1"")"
"Stigmella sp. voucher BIOUG24746-H09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp.,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM603858.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""OM603858.1"")"
"Stigmella sp. voucher BIOUG24842-E07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp.,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM601527.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""OM601527.1"")"
"Stigmella sp. voucher BIOUG22991-D10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp.,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM583880.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""OM583880.1"")"
"Stigmella sp. voucher BIOUG22914-C03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella sp.,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM547459.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""OM547459.1"")"
