Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Phyllonorycter oxyacanthae voucher BC ZSM Lep 99683 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW214444.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""MW214444.1"")"
"Phyllonorycter oxyacanthae voucher CLV5765 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213042.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""MW213042.1"")"
"Phyllonorycter oxyacanthae voucher RMNH.INS.554152 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212775.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""MW212775.1"")"
"Phyllonorycter oxyacanthae voucher TLMF Lep 26054 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW211649.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""MW211649.1"")"
"Phyllonorycter oxyacanthae voucher CLV2330 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN280191.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""JN280191.1"")"
"Phyllonorycter oxyacanthae voucher RMNH.INS.544590.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213713.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""MW213713.1"")"
"Phyllonorycter oxyacanthae voucher RMNH.INS.544590.3 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212986.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""MW212986.1"")"
"Phyllonorycter oxyacanthae voucher CLV1919 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF848475.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""JF848475.1"")"
"Phyllonorycter oxyacanthae voucher BC ZSM Lep 35263 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955700.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""HQ955700.1"")"
"Phyllonorycter oxyacanthae voucher CLV1562 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF848193.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""JF848193.1"")"
"Phyllonorycter oxyacanthae voucher BIOUG41713-E01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,758,758,99%,0.0,99.52,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW211851.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""MW211851.1"")"
"Phyllonorycter oxyacanthae voucher LF9mespi cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,745,745,100%,0.0,98.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044478.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""KX044478.1"")"
"Phyllonorycter oxyacanthae voucher A11oxyac cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX072158.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KX072158.1"")"
"Phyllonorycter oxyacanthae voucher EO10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212586.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""MW212586.1"")"
"Phyllonorycter oxyacanthae voucher H04oxya cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter oxyacanthae,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046665.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KX046665.1"")"
"Phyllonorycter gerasimowi voucher LG10gera cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter gerasimowi,717,717,100%,0.0,97.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047067.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KX047067.1"")"
"Phyllonorycter blancardella voucher CLV1564 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter blancardella,717,717,100%,0.0,97.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF848195.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""JF848195.1"")"
"Phyllonorycter blancardella voucher BC ZSM Lep 63884 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter blancardella,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW214663.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""MW214663.1"")"
"Phyllonorycter blancardella voucher BC ZSM Lep 87927 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter blancardella,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213451.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""MW213451.1"")"
"Phyllonorycter gerasimowi voucher B02gera cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter gerasimowi,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM392487.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""HM392487.1"")"
"Phyllonorycter pyrifoliella voucher NK480 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter pyrifoliella,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK029605.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""MK029605.1"")"
"Phyllonorycter blancardella voucher AC005009 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phyllonorycter blancardella,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT136036.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""KT136036.1"")"
