Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Argyresthia pruniella voucher MM09531 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874338.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""HM874338.1"")"
"Argyresthia pruniella voucher TLMF Lep 08259 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572365.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KM572365.1"")"
"Argyresthia pruniella voucher BC ZSM Lep 28971 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955526.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HQ955526.1"")"
"Argyresthia pruniella voucher UBC-2007-0553 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ412159.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""FJ412159.1"")"
"Argyresthia pruniella voucher MM18105 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF854127.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""JF854127.1"")"
"Argyresthia pruniella voucher TLMF Lep 08052 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM573647.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""KM573647.1"")"
"Argyresthia pruniella voucher TLMF Lep 04101 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN263032.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""JN263032.1"")"
"Argyresthia pruniella voucher BC ZSM Lep 28326 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955405.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""HQ955405.1"")"
"Argyresthia pruniella voucher TLMF Lep 04357 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pruniella,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN263037.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""JN263037.1"")"
"Argyresthia sorbiella voucher NHMO-06126 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia sorbiella,706,706,100%,0.0,97.13,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049228.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KX049228.1"")"
"Argyresthia sorbiella voucher MM06767 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia sorbiella,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873474.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""HM873474.1"")"
"Argyresthia sorbiella voucher MM13593 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia sorbiella,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875670.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HM875670.1"")"
"Argyresthia sorbiella voucher TLMF Lep 08413 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia sorbiella,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572740.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KM572740.1"")"
"Argyresthia sorbiella voucher MM02629 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia sorbiella,702,702,100%,0.0,96.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871643.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""HM871643.1"")"
"Argyresthia sorbiella voucher MM23954 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia sorbiella,701,701,100%,0.0,96.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ607440.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""MZ607440.1"")"
"Argyresthia submontana voucher TLMF Lep 04356 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia submontana,701,701,100%,0.0,96.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN263036.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""JN263036.1"")"
"Argyresthia bonnetella voucher MM06733 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia bonnetella,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873448.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""HM873448.1"")"
"Argyresthia bonnetella voucher UKLB33A11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia bonnetella,689,689,100%,0.0,96.41,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM405804.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""HM405804.1"")"
"Argyresthia bonnetella voucher MM06734 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia bonnetella,684,684,100%,0.0,96.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873449.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""HM873449.1"")"
"Argyresthia lanosa voucher NKU:ARG_010 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Argyresthia lanosa,662,662,100%,0.0,95.22,611,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY570298.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""KY570298.1"")"
"Argyresthia oreasella voucher jflandry0846 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia oreasella,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU095514.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""GU095514.1"")"
"Argyresthia oreasella voucher AC005169 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia oreasella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT142637.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""KT142637.1"")"
"Argyresthia sp. JFL01 voucher BIOUG03152-A05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia sp. JFL01,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM543250.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KM543250.1"")"
"Argyresthia pulchella voucher MM02299 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pulchella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871471.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""HM871471.1"")"
"Argyresthia pulchella voucher MM12465 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pulchella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875282.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""HM875282.1"")"
"Argyresthia pygmaeella voucher BIOUG<CAN>:09PROBE-01380 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pygmaeella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ946338.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""HQ946338.1"")"
"Argyresthia pygmaeella voucher 10-JDWBC-4947 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia pygmaeella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM866947.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""HM866947.1"")"
"Argyresthia oreasella voucher 08BBLEP-05703 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia oreasella,654,654,100%,0.0,94.74,649,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM545161.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""KM545161.1"")"
"Argyresthia bonnetella voucher UKLB39D01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Argyresthia bonnetella,652,652,100%,0.0,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043169.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""KX043169.1"")"
