Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Hyppa rectilinea voucher BC ZSM Lep 21828 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa rectilinea,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF415567.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""JF415567.1"")"
"Hyppa rectilinea voucher MM00646 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa rectilinea,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871105.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""HM871105.1"")"
"Hyppa rectilinea voucher BC ZSM Lep 30536 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa rectilinea,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU688480.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""GU688480.1"")"
"Hyppa rectilinea voucher MM14384 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa rectilinea,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876055.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HM876055.1"")"
"Hyppa rectilinea voucher NHMO-06054 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa rectilinea,758,758,100%,0.0,99.28,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049084.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""KX049084.1"")"
"Hyppa rectilinea voucher BC ZSM Lep 21888 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa rectilinea,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF415566.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""JF415566.1"")"
"Hyppa rectilinea voucher TLMF Lep 00298 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa rectilinea,756,756,100%,0.0,99.28,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM425795.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM425795.1"")"
"Hyppa rectilinea genome assembly, organelle: mitochondrion",Hyppa rectilinea,750,750,100%,0.0,99.04,15415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX637331.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""OX637331.1"")"
"Hyppa rectilinea voucher MM01655 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa rectilinea,730,730,95%,0.0,99.75,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572650.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KM572650.1"")"
"Hyppa contrasta voucher BIOUG<CAN>:Moth 411.03SA cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU438354.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""GU438354.1"")"
"Hyppa contrasta voucher 07PROBE-10587 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ394087.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KJ394087.1"")"
"Hyppa contrasta voucher CGWC-1867 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ389640.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""KJ389640.1"")"
"Hyppa contrasta voucher HLC-21345 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ386525.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KJ386525.1"")"
"Hyppa contrasta voucher UASM41499 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ385450.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""KJ385450.1"")"
"Hyppa contrasta voucher CGWC-1863 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,649,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ383453.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KJ383453.1"")"
"Hyppa contrasta voucher BIOUG<CAN>:04HBL007608 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU438358.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""GU438358.1"")"
"Hyppa contrasta voucher BIOUG<CAN>:moth20.02SA cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU438357.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""GU438357.1"")"
"Hyppa contrasta voucher 10-JDWBC-0494 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM866940.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""HM866940.1"")"
"Hyppa contrasta voucher BIOUG<CAN>:09BBELE-2279 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM415877.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""HM415877.1"")"
"Hyppa contrasta voucher BIOUG<CAN>:09BBELE-2088 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM415691.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""HM415691.1"")"
"Hyppa contrasta voucher BIOUG<CAN>:DNA-ATBI-2383 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU088886.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""GU088886.1"")"
"Hyppa contrasta voucher BIOUG<CAN>:05-TN-00095 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,706,706,100%,0.0,97.13,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU087346.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""GU087346.1"")"
"Hyppa contrasta voucher 08BBLEP-01365 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,701,701,98%,0.0,97.33,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ386238.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KJ386238.1"")"
"Hyppa brunneicrista voucher BIOUG<CAN>:04HBL003245 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa brunneicrista,701,701,100%,0.0,96.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU096955.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""GU096955.1"")"
"Hyppa brunneicrista voucher 07PROBE-10130 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa brunneicrista,695,695,100%,0.0,96.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ385288.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""KJ385288.1"")"
"Hyppa indistincta voucher BIOUG<CAN>:AVBC 510-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa indistincta,695,695,100%,0.0,96.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF852942.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""JF852942.1"")"
"Hyppa contrasta voucher BIOUG<CAN>:10BBCLP-0448 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Hyppa contrasta,695,695,100%,0.0,96.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF841483.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""JF841483.1"")"
