Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Agriphila straminella voucher NHMO-08148 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,773,773,100%,0.0,100.00,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049287.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX049287.1"")"
"Agriphila straminella voucher UKLB40H04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,773,773,100%,0.0,100.00,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043717.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KX043717.1"")"
"Agriphila straminella genome assembly, organelle: mitochondrion",Agriphila straminella,773,773,100%,0.0,100.00,15363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX467329.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""OX467329.1"")"
"Agriphila straminella voucher BC ZSM Lep 23790 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,773,773,100%,0.0,100.00,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706465.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""GU706465.1"")"
"Agriphila straminella voucher BC ZSM Lep 23791 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,773,773,100%,0.0,100.00,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706462.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""GU706462.1"")"
"Agriphila straminella voucher UBC-2007-0632 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ412138.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""FJ412138.1"")"
"Agriphila straminella voucher RMNH.INS.539049 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049151.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KX049151.1"")"
"Agriphila straminella voucher MM13031 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875473.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""HM875473.1"")"
"Chrysolarentia perialla voucher 11ANIC-06603 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Chrysolarentia perialla,752,752,97%,0.0,100.00,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF389492.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KF389492.1"")"
"Agriphila straminella voucher UKLB4G02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,717,717,92%,0.0,100.00,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043177.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KX043177.1"")"
"Agriphila straminella voucher MM08487 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,684,684,100%,0.0,96.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572310.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KM572310.1"")"
"Agriphila straminella voucher LEP-SS-00343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497307.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""KU497307.1"")"
"Agriphila straminella voucher TLMF Lep 02336 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859899.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""JF859899.1"")"
"Agriphila straminella voucher MM01913 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871327.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""HM871327.1"")"
"Agriphila straminella voucher MM11806 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila straminella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572343.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KM572343.1"")"
"Agriphila ruricolella voucher BIOUG01602-F04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT147652.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KT147652.1"")"
"Agriphila ruricolella voucher BIOUG01602-F10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT132687.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""KT132687.1"")"
"Agriphila plumbifimbriella voucher 08BBLEP-03858 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM547183.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""KM547183.1"")"
"Agriphila plumbifimbriella voucher 08BBLEP-04463 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,640,640,100%,9e-179,94.26,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM545840.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""KM545840.1"")"
"Agriphila plumbifimbriella voucher 10BBCLP-2563 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM544331.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""KM544331.1"")"
"Agriphila plumbifimbriella voucher 08BBLEP-03852 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM540715.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""KM540715.1"")"
"Agriphila plumbifimbriella voucher 10BBCLP-2259 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM539439.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""KM539439.1"")"
"Agriphila ruricolella voucher BIOUG<CAN>:MDOK-0894 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800684.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""GU800684.1"")"
"Agriphila ruricolella voucher BIOUG<CAN>:MDOK-1591 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800300.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""GU800300.1"")"
"Agriphila latistria voucher MM19687 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila latistria,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN266123.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""JN266123.1"")"
"Agriphila plumbifimbriella voucher BIOUG07896-D01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT144668.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""KT144668.1"")"
"Agriphila ruricolella voucher 10BBCLP-1966 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM549075.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""KM549075.1"")"
"Agriphila ruricolella voucher 10BBCLP-1962 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM541821.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""KM541821.1"")"
"Agriphila ruricolella voucher 10BBCLP-3110 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM541034.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""KM541034.1"")"
"Agriphila plumbifimbriella voucher 08-JDWBC-2651 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ682754.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""HQ682754.1"")"
"Agriphila plumbifimbriella voucher 08-JDWBC-2652 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ682753.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""HQ682753.1"")"
"Agriphila tristella voucher LEP-SS-00345 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497311.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""KU497311.1"")"
"Agriphila ruricolella voucher BIOUG01602-D12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT145079.1?report=genbank&log$=nucltop&blast_rank=33&RID=8E8XF8GY016"",""KT145079.1"")"
"Agriphila ruricolella voucher HLC-22419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT138605.1?report=genbank&log$=nucltop&blast_rank=34&RID=8E8XF8GY016"",""KT138605.1"")"
"Agriphila ruricolella voucher 10BBCLP-2968 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM552773.1?report=genbank&log$=nucltop&blast_rank=35&RID=8E8XF8GY016"",""KM552773.1"")"
"Agriphila ruricolella voucher 08BBLEP-03355 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM551666.1?report=genbank&log$=nucltop&blast_rank=36&RID=8E8XF8GY016"",""KM551666.1"")"
"Agriphila ruricolella voucher 10BBCLP-1963 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM549073.1?report=genbank&log$=nucltop&blast_rank=37&RID=8E8XF8GY016"",""KM549073.1"")"
"Agriphila ruricolella voucher 08BBLEP-04467 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,617,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM541567.1?report=genbank&log$=nucltop&blast_rank=38&RID=8E8XF8GY016"",""KM541567.1"")"
"Agriphila ruricolella voucher 10BBCLP-1970 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM539832.1?report=genbank&log$=nucltop&blast_rank=39&RID=8E8XF8GY016"",""KM539832.1"")"
"Catoptria myella voucher TLMF Lep 01570 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria myella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968779.1?report=genbank&log$=nucltop&blast_rank=40&RID=8E8XF8GY016"",""HQ968779.1"")"
"Agriphila ruricolella voucher 10-JDWBC-1901 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM863618.1?report=genbank&log$=nucltop&blast_rank=41&RID=8E8XF8GY016"",""HM863618.1"")"
"Catoptria permutatellus voucher BC ZSM Lep 23793 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706429.1?report=genbank&log$=nucltop&blast_rank=42&RID=8E8XF8GY016"",""GU706429.1"")"
"Agriphila ruricolella voucher BIOUG<CAN>:09BBELE-0066 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU690502.1?report=genbank&log$=nucltop&blast_rank=43&RID=8E8XF8GY016"",""GU690502.1"")"
"Agriphila plumbifimbriella voucher HLC-21798 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila plumbifimbriella,614,614,95%,6e-171,94.25,641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT146106.1?report=genbank&log$=nucltop&blast_rank=44&RID=8E8XF8GY016"",""KT146106.1"")"
"Agriphila ruricolella voucher BIOUG03906-F07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,614,614,93%,6e-171,94.90,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ207446.1?report=genbank&log$=nucltop&blast_rank=45&RID=8E8XF8GY016"",""KJ207446.1"")"
"Agriphila ruricolella voucher MNBTT-2088 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,612,612,100%,2e-170,93.06,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT141271.1?report=genbank&log$=nucltop&blast_rank=46&RID=8E8XF8GY016"",""KT141271.1"")"
"Agriphila ruricolella voucher MNBTT-2083 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,612,612,100%,2e-170,93.06,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT140787.1?report=genbank&log$=nucltop&blast_rank=47&RID=8E8XF8GY016"",""KT140787.1"")"
"Agriphila ruricolella voucher BIOUG01521-A02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT128652.1?report=genbank&log$=nucltop&blast_rank=48&RID=8E8XF8GY016"",""KT128652.1"")"
"Agriphila ruricolella voucher MNBTT-2085 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT127524.1?report=genbank&log$=nucltop&blast_rank=49&RID=8E8XF8GY016"",""KT127524.1"")"
"Agriphila ruricolella voucher HLC-22730 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila ruricolella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT124911.1?report=genbank&log$=nucltop&blast_rank=50&RID=8E8XF8GY016"",""KT124911.1"")"
"Catoptria permutatellus voucher NHMO-06102 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,612,612,100%,2e-170,93.06,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049332.1?report=genbank&log$=nucltop&blast_rank=51&RID=8E8XF8GY016"",""KX049332.1"")"
"Agriphila tristella voucher BC ZSM Lep 61156 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Agriphila tristella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047187.1?report=genbank&log$=nucltop&blast_rank=52&RID=8E8XF8GY016"",""KX047187.1"")"
"Catoptria permutatellus voucher BC ZSM Lep 50705 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,612,612,100%,2e-170,93.06,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041023.1?report=genbank&log$=nucltop&blast_rank=53&RID=8E8XF8GY016"",""KX041023.1"")"
"Catoptria permutatellus voucher BC ZSM Lep 51230 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040942.1?report=genbank&log$=nucltop&blast_rank=54&RID=8E8XF8GY016"",""KX040942.1"")"
