Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Epinotia signatana voucher BC ZSM Lep 27223 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia signatana,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM422182.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""HM422182.1"")"
"Epinotia signatana voucher MM03477 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia signatana,654,654,99%,0.0,94.96,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871980.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""HM871980.1"")"
"Epinotia signatana voucher MM14653 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia signatana,654,654,99%,0.0,94.96,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876203.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM876203.1"")"
"Epinotia crenana voucher MM00466 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia crenana,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871022.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HM871022.1"")"
"Epinotia crenana voucher MM03950 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia crenana,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872249.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HM872249.1"")"
"Epinotia crenana voucher MM18328 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia crenana,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF854311.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""JF854311.1"")"
"Epinotia sp. BOLD:AAG0331 voucher 08BBLEP-03228 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia sp. BOLD:AAG0331,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM553231.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KM553231.1"")"
"Epinotia sp. BOLD:AAG0331 voucher 08BBLEP-03063 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia sp. BOLD:AAG0331,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM540927.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KM540927.1"")"
"Epinotia crenana voucher BIOUG03977-F03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia crenana,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM547439.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KM547439.1"")"
"Epinotia solandriana voucher MM13187 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia solandriana,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875525.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""HM875525.1"")"
"Epinotia biangulana voucher 10-JDWBC-4556 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia biangulana,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM866522.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""HM866522.1"")"
"Epinotia brunnichana voucher MM00751 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia brunnichana,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871173.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HM871173.1"")"
"Epinotia solandriana voucher KB08069 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia solandriana,573,573,100%,1e-158,91.39,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387256.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""HM387256.1"")"
"Epinotia crenana voucher BIOUG03976-F09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia crenana,571,571,99%,3e-158,91.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM549800.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""KM549800.1"")"
"Epinotia crenana voucher BIOUG03976-G04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia crenana,571,571,99%,3e-158,91.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM541129.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KM541129.1"")"
"Epinotia lindana voucher CBNMM9171313 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia lindana,568,568,100%,5e-157,91.15,640,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU707842.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KU707842.1"")"
"Epinotia solandriana voucher 06-PROBE-2783 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia solandriana,568,568,99%,5e-157,91.33,650,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT142580.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""KT142580.1"")"
"Epinotia solandriana voucher NHMO-07079 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia solandriana,568,568,100%,5e-157,91.15,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048553.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""KX048553.1"")"
"Cydia bracteatana voucher USNMENT.01480310 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Cydia bracteatana,568,568,100%,5e-157,91.15,603,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706413.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""OQ706413.1"")"
"Epinotia lindana voucher 10-JDWBC-2605 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia lindana,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM864389.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""HM864389.1"")"
"Epinotia solandriana voucher BC ZSM Lep 25163 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia solandriana,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706774.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""GU706774.1"")"
"Epinotia solandriana voucher UBC-2007-0491 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia solandriana,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ412465.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""FJ412465.1"")"
"Epinotia crenana voucher 05-ONMIS-0062 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia crenana,566,566,99%,2e-156,91.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT143797.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KT143797.1"")"
"Epinotia solandriana voucher UAM:Ento:133887 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia solandriana,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU874970.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""KU874970.1"")"
"Epinotia medioviridana voucher 05-ONMIS-0061 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia medioviridana,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT140690.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""KT140690.1"")"
"Epinotia criddleana voucher CNCLEP00040537 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia criddleana,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ775217.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""JQ775217.1"")"
"Epinotia criddleana voucher CNCLEP00040534 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia criddleana,562,562,100%,2e-155,90.91,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ775214.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""JQ775214.1"")"
"Epinotia criddleana voucher MDH002651 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia criddleana,562,562,100%,2e-155,90.91,617,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ775203.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""JQ775203.1"")"
"Epinotia criddleana voucher MDH002276 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia criddleana,562,562,100%,2e-155,90.91,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ775196.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""JQ775196.1"")"
"Epinotia criddleana voucher MDH002277 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia criddleana,562,562,100%,2e-155,90.91,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JQ775197.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""JQ775197.1"")"
