Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Catoptria permutatellus voucher NHMO-06102 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,773,773,100%,0.0,100.00,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049332.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX049332.1"")"
"Catoptria permutatellus voucher BC ZSM Lep 50705 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,773,773,100%,0.0,100.00,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041023.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KX041023.1"")"
"Catoptria permutatellus voucher BC ZSM Lep 51230 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040942.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""KX040942.1"")"
"Catoptria permutatellus voucher BC ZSM Lep 22921 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU686712.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""GU686712.1"")"
"Catoptria permutatellus voucher BC ZSM Lep 23794 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706431.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""GU706431.1"")"
"Catoptria spatulelloides voucher LEP-SS-00349 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria spatulelloides,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU497321.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""KU497321.1"")"
"Catoptria permutatellus voucher UKLB35A01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044083.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KX044083.1"")"
"Catoptria myella voucher BC ZSM Lep 37613 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria myella,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN266108.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""JN266108.1"")"
"Catoptria permutatellus voucher BC ZSM Lep 23793 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria permutatellus,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706429.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""GU706429.1"")"
"Catoptria myella voucher TLMF Lep 01571 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria myella,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968780.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""HQ968780.1"")"
"Catoptria myella voucher TLMF Lep 01570 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria myella,750,750,100%,0.0,99.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968779.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""HQ968779.1"")"
"Catoptria osthelderi voucher MM19689 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria osthelderi,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT782518.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""KT782518.1"")"
"Catoptria acutangulellus voucher TLMF Lep 05211 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria acutangulellus,717,717,100%,0.0,97.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042127.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KX042127.1"")"
"Catoptria latiradiella voucher HLC-22245 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT139272.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""KT139272.1"")"
"Catoptria latiradiella voucher HLC-21688 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT131994.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KT131994.1"")"
"Catoptria latiradiella voucher HLC-22417 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT135488.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KT135488.1"")"
"Catoptria latiradiella voucher 08BBLEP-02358 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM552402.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""KM552402.1"")"
"Catoptria europaeica voucher TLMF Lep 01470 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria europaeica,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968684.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""HQ968684.1"")"
"Catoptria latiradiella voucher HLC-21689 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT140704.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""KT140704.1"")"
"Catoptria speculalis voucher TLMF Lep 08739 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria speculalis,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253438.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""KP253438.1"")"
"Catoptria latiradiella voucher 10BBCLP-2529 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM541723.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""KM541723.1"")"
"Catoptria europaeica voucher TLMF Lep 01657 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria europaeica,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968861.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""HQ968861.1"")"
"Catoptria pyramidellus voucher TLMF Lep 00538 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria pyramidellus,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381381.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""HM381381.1"")"
"Catoptria europaeica voucher TLMF Lep 00636 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria europaeica,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM426004.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""HM426004.1"")"
"Catoptria speculalis voucher TLMF Lep 00571 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria speculalis,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381413.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""HM381413.1"")"
"Catoptria latiradiella voucher BIOUG<CAN>:04HBL003191 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,634,634,100%,4e-177,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU096693.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""GU096693.1"")"
"Catoptria latiradiella voucher 07PROBE-10753 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT144370.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""KT144370.1"")"
"Catoptria luctiferella voucher TLMF Lep 05049 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria luctiferella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042425.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""KX042425.1"")"
"Catoptria latiradiella voucher 10BBCLP-2253 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria latiradiella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM550880.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""KM550880.1"")"
"Catoptria mytilella voucher TLMF Lep 04247 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria mytilella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN266153.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""JN266153.1"")"
"Catoptria speculalis voucher TLMF Lep 02101 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria speculalis,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859688.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""JF859688.1"")"
"Catoptria pyramidellus voucher TLMF Lep 00920 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Catoptria pyramidellus,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM381492.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""HM381492.1"")"
