Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Stigmella salicis voucher MM24366 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ611371.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""MZ611371.1"")"
"Stigmella salicis voucher MM24424 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610928.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""MZ610928.1"")"
"Stigmella salicis voucher MM24353 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610879.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""MZ610879.1"")"
"Stigmella salicis voucher MM24374 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610703.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""MZ610703.1"")"
"Stigmella salicis voucher MM24405 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610673.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""MZ610673.1"")"
"Stigmella salicis voucher MM24368 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610274.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""MZ610274.1"")"
"Stigmella salicis voucher MM24386 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609483.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""MZ609483.1"")"
"Stigmella salicis voucher MM24354 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609008.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""MZ609008.1"")"
"Stigmella salicis voucher MM24408 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608877.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""MZ608877.1"")"
"Stigmella salicis voucher MM24365 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608747.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""MZ608747.1"")"
"Stigmella salicis voucher MM24376 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Stigmella salicis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608473.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""MZ608473.1"")"
