Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Coleophora alnifoliae voucher MM15574 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora alnifoliae,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876366.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""HM876366.1"")"
"Coleophora alnifoliae voucher MM25039 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora alnifoliae,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608743.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""MZ608743.1"")"
"Coleophora alnifoliae voucher Lep172 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Coleophora alnifoliae,756,756,100%,0.0,99.28,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN248809.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""JN248809.1"")"
"Coleophora alnifoliae voucher MM18659 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora alnifoliae,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN265342.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""JN265342.1"")"
"Coleophora milvipennis voucher MM02475 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora milvipennis,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871557.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HM871557.1"")"
"Coleophora milvipennis voucher MM06475 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora milvipennis,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873273.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM873273.1"")"
"Coleophora milvipennis voucher MM14058 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora milvipennis,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875869.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM875869.1"")"
"Coleophora alnifoliae voucher MM18994 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora alnifoliae,750,750,100%,0.0,99.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT782358.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KT782358.1"")"
"Coleophora milvipennis voucher Lep197 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Coleophora milvipennis,750,750,100%,0.0,99.04,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN248830.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""JN248830.1"")"
"Coleophora milvipennis voucher BC ZSM Lep 38109 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora milvipennis,750,750,100%,0.0,99.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ563708.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""HQ563708.1"")"
"Coleophora milvipennis voucher TLMF Lep 09963 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora milvipennis,745,745,100%,0.0,98.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM573520.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KM573520.1"")"
"Coleophora milvipennis voucher MM06624 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora milvipennis,739,739,100%,0.0,98.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873375.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HM873375.1"")"
"Coleophora alnifoliae voucher 08BBLEP-01481 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora alnifoliae,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM541774.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KM541774.1"")"
"Coleophora alnifoliae voucher 10-JDWBC-0343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora alnifoliae,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM865292.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""HM865292.1"")"
"Coleophora badiipennella voucher MM25040 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora badiipennella,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ608610.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""MZ608610.1"")"
"Coleophora badiipennella voucher Lep212 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Coleophora badiipennella,712,712,100%,0.0,97.37,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN248844.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""JN248844.1"")"
"Coleophora badiipennella voucher jflandry0922 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora badiipennella,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU095705.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""GU095705.1"")"
"Coleophora badiipennella voucher jflandry0618 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora badiipennella,702,702,100%,0.0,96.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU095704.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""GU095704.1"")"
"Coleophora limosipennella voucher BIOUG<CAN>:2005-ONT-656 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora limosipennella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU091007.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""GU091007.1"")"
"Coleophora badiipennella voucher BIOUG03128-C06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora badiipennella,664,664,93%,0.0,97.19,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM551548.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""KM551548.1"")"
"Coleophora limosipennella voucher BIOUG<CAN>:2005-ONT-859 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora limosipennella,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU091009.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""GU091009.1"")"
"Coleophora limosipennella voucher jflandry0853 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora limosipennella,660,660,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU095730.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""GU095730.1"")"
"Coleophora badiipennella voucher jflandry2018 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Coleophora badiipennella,654,654,92%,0.0,97.16,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU096288.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""GU096288.1"")"
