Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Nymphalis urticae genome assembly, chromosome: 22",Nymphalis urticae,715,715,100%,0.0,97.85,9996451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990005.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""LR990005.1"")"
"Aglais ladakensis mitochondrion, complete genome",Nymphalis ladakensis,623,623,100%,1e-173,93.54,15222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN732892.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""MN732892.1"")"
"Aglais ladakensis voucher AL3 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Nymphalis ladakensis,623,623,100%,1e-173,93.54,1450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY128338.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""KY128338.1"")"
"Aglais milberti voucher CBjS07-1221o cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nymphalis milberti,593,593,99%,7e-165,92.33,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT130679.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""KT130679.1"")"
"Aglais ichnusa voucher RVcoll.11-E500.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nymphalis ichnusa,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH419627.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""MH419627.1"")"
"Aglais ichnusa voucher RVcoll.11-E522 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nymphalis ichnusa,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH418974.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""MH418974.1"")"
"Aglais ichnusa voucher RVcoll.13-T222 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nymphalis ichnusa,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH418510.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""MH418510.1"")"
"Aglais milberti voucher AM3 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Nymphalis milberti,590,590,100%,1e-163,92.11,1450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY128339.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KY128339.1"")"
"Aglais ichnusa voucher AIC1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Nymphalis ichnusa,590,590,100%,1e-163,92.11,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY128336.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KY128336.1"")"
"Polygonia faunus haplotype am_9342 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Nymphalis faunus,590,590,100%,1e-163,92.11,1452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY318760.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KY318760.1"")"
"Polygonia faunus haplotype am_9341 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Nymphalis faunus,590,590,100%,1e-163,92.11,1452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY318759.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KY318759.1"")"
"Nymphalis milberti cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Nymphalis milberti,590,590,100%,1e-163,92.11,678,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281189.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""KX281189.1"")"
"Aglais milberti voucher BIOUG<CAN>:10BBCLP-0042 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nymphalis milberti,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF841087.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""JF841087.1"")"
"Aglais milberti voucher BIOUG<CAN>:2005-ONT-494 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nymphalis milberti,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU438712.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""GU438712.1"")"
