Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Mythimna impura genome assembly, organelle: mitochondrion",Mythimna impura,656,656,100%,0.0,94.98,15307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990371.2?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""LR990371.2"")"
"Mythimna impura voucher BC ZSM Lep 22089 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,652,652,100%,0.0,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU686908.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""GU686908.1"")"
"Mythimna impura voucher LN-BD0310 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,651,651,100%,0.0,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045647.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""KX045647.1"")"
"Mythimna impura voucher UKLB36E01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043379.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""KX043379.1"")"
"Mythimna impura voucher TLMF Lep 05614 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572923.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""KM572923.1"")"
"Lepidoptera sp. BOLD:AAB9151 voucher MM01606 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAB9151,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ963150.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HQ963150.1"")"
"Mythimna impura voucher BC ZSM Lep 31908 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM910554.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM910554.1"")"
"Mythimna impura voucher MM01605 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572706.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KM572706.1"")"
"Mythimna impura voucher TLMF Lep 00278 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM425778.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""HM425778.1"")"
"Mythimna impura voucher LN-BD0296 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,647,647,100%,0.0,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047014.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KX047014.1"")"
"Mythimna impura voucher RMNH.INS.540774 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047661.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KX047661.1"")"
"Mythimna impura voucher UKLB3E07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043412.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""KX043412.1"")"
"Mythimna impura voucher UKLB3F09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043352.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KX043352.1"")"
"Mythimna impura genome assembly, chromosome: 30",Mythimna impura,645,923,100%,2e-180,94.50,19512339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990369.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""LR990369.1"")"
"Mythimna impura genome assembly, chromosome: 29",Mythimna impura,645,2120,100%,2e-180,94.50,20359309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990368.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""LR990368.1"")"
"Mythimna impura voucher MM05124 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872683.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""HM872683.1"")"
"Mythimna impura voucher 140-CR2016-Phragmites cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,640,640,100%,9e-179,94.26,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG521377.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""MG521377.1"")"
