Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Elachista humilis voucher KLM Lep 00255 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045031.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX045031.1"")"
"Elachista humilis voucher TLMF Lep 02091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859679.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""JF859679.1"")"
"Elachista humilis voucher BC ZSM Lep 29076 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,769,769,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN267132.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""JN267132.1"")"
"Elachista humilis voucher MM20921 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809317.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""KF809317.1"")"
"Elachista humilis voucher MM16117 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809313.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""KF809313.1"")"
"Elachista humilis voucher MM08064 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873761.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM873761.1"")"
"Elachista humilis voucher MM14237 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875967.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM875967.1"")"
"Elachista humilis voucher MM20928 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,761,761,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809270.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KF809270.1"")"
"Elachista humilis voucher TLMF Lep 14735 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,758,758,100%,0.0,99.28,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253562.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KP253562.1"")"
"Elachista humilis voucher MM22597 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809247.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KF809247.1"")"
"Elachista humilis isolate 2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Elachista humilis,756,756,100%,0.0,99.28,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM034450.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""HM034450.1"")"
"Elachista humilis voucher MM02663 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM386870.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HM386870.1"")"
"Elachista humilis voucher MM17942 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,750,750,100%,0.0,99.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF854001.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""JF854001.1"")"
"Elachista humilis voucher MM00863 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,750,750,100%,0.0,99.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871225.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""HM871225.1"")"
"Elachista humilis voucher MM09744 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,750,750,97%,0.0,99.76,649,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387005.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""HM387005.1"")"
"Elachista nielswolffi voucher MM20888 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,739,739,100%,0.0,98.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809262.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KF809262.1"")"
"Elachista nielswolffi voucher MM16226 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,739,739,100%,0.0,98.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847441.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""JF847441.1"")"
"Elachista humilis voucher MM15560 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,737,737,96%,0.0,99.75,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876353.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""HM876353.1"")"
"Elachista nielswolffi voucher MM16225 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809225.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""KF809225.1"")"
"Elachista nielswolffi voucher MM16224 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847440.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""JF847440.1"")"
"Elachista nielswolffi voucher MM20883 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista nielswolffi,725,725,97%,0.0,98.77,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809227.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""KF809227.1"")"
"Elachista pomerana voucher MM20014 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,713,713,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN267103.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""JN267103.1"")"
"Elachista krogeri voucher MM20920 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista krogeri,712,712,100%,0.0,97.37,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809306.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KF809306.1"")"
"Elachista pomerana voucher MM20909 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809266.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""KF809266.1"")"
"Elachista pomerana voucher MM13866 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,712,712,100%,0.0,97.37,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809241.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""KF809241.1"")"
"Elachista pomerana voucher MM10299 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,712,712,100%,0.0,97.37,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874641.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""HM874641.1"")"
"Elachista pomerana voucher MM08634 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874019.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""HM874019.1"")"
"Elachista pomerana voucher MM14239 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875969.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""HM875969.1"")"
"Elachista pomerana voucher MM02665 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,712,712,100%,0.0,97.37,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM386872.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""HM386872.1"")"
"Elachista pomerana voucher MM02664 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista pomerana,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM386871.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""HM386871.1"")"
"Elachista krogeri voucher MM16157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista krogeri,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847515.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""JF847515.1"")"
"Elachista humilis voucher MM16118 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,701,701,90%,0.0,100.00,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847490.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""JF847490.1"")"
"Elachista krogeri voucher MM14196 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista krogeri,695,695,100%,0.0,96.65,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875943.1?report=genbank&log$=nucltop&blast_rank=33&RID=8E8XF8GY016"",""HM875943.1"")"
"Elachista krogeri voucher MM14194 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista krogeri,695,695,100%,0.0,96.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875941.1?report=genbank&log$=nucltop&blast_rank=34&RID=8E8XF8GY016"",""HM875941.1"")"
"Elachista krogeri voucher MM16155 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista krogeri,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847514.1?report=genbank&log$=nucltop&blast_rank=35&RID=8E8XF8GY016"",""JF847514.1"")"
"Elachista humilis cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Elachista humilis,688,688,91%,0.0,99.21,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU248253.1?report=genbank&log$=nucltop&blast_rank=36&RID=8E8XF8GY016"",""GU248253.1"")"
"Elachista humilis voucher BC ZSM Lep 35060 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista humilis,671,671,88%,0.0,99.19,586,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ563755.1?report=genbank&log$=nucltop&blast_rank=37&RID=8E8XF8GY016"",""HQ563755.1"")"
"Elachista sp. 08MM voucher MM20917 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. 08MM,660,660,99%,0.0,95.20,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809309.1?report=genbank&log$=nucltop&blast_rank=38&RID=8E8XF8GY016"",""KF809309.1"")"
"Elachista sp. 08MM voucher MM20915 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. 08MM,660,660,99%,0.0,95.20,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809261.1?report=genbank&log$=nucltop&blast_rank=39&RID=8E8XF8GY016"",""KF809261.1"")"
"Elachista vonschantzi voucher MM08615 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista vonschantzi,660,660,99%,0.0,95.20,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874008.1?report=genbank&log$=nucltop&blast_rank=40&RID=8E8XF8GY016"",""HM874008.1"")"
"Elachista vonschantzi voucher MM06516 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista vonschantzi,660,660,99%,0.0,95.20,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873298.1?report=genbank&log$=nucltop&blast_rank=41&RID=8E8XF8GY016"",""HM873298.1"")"
"Elachista vonschantzi voucher MM06515 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista vonschantzi,660,660,99%,0.0,95.20,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873297.1?report=genbank&log$=nucltop&blast_rank=42&RID=8E8XF8GY016"",""HM873297.1"")"
"Elachista vonschantzi voucher MM14167 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista vonschantzi,660,660,99%,0.0,95.20,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875926.1?report=genbank&log$=nucltop&blast_rank=43&RID=8E8XF8GY016"",""HM875926.1"")"
"Elachista sp. 08MM voucher MM20908 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. 08MM,654,654,99%,0.0,94.96,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF809235.1?report=genbank&log$=nucltop&blast_rank=44&RID=8E8XF8GY016"",""KF809235.1"")"
"Elachista sp. BOLD-2016 voucher BIOUG01630-F12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD-2016,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT125805.1?report=genbank&log$=nucltop&blast_rank=45&RID=8E8XF8GY016"",""KT125805.1"")"
