Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Phiaris palustrana voucher NHMO-06117 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris palustrana,773,773,100%,0.0,100.00,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049999.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX049999.1"")"
"Phiaris palustrana voucher MM02052 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris palustrana,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871380.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""HM871380.1"")"
"Phiaris palustrana voucher MM13317 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris palustrana,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875585.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM875585.1"")"
"Phiaris palustrana voucher BC ZSM Lep 23171 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris palustrana,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706476.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""GU706476.1"")"
"Phiaris palustrana voucher MM03286 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris palustrana,767,767,100%,0.0,99.76,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871915.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HM871915.1"")"
"Phiaris palustrana voucher BC ZSM Lep 18687 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris palustrana,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU686977.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""GU686977.1"")"
"Phiaris micana voucher TLMF Lep 10029 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris micana,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572275.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KM572275.1"")"
"Phiaris micana voucher NHMO-06129 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris micana,728,728,100%,0.0,98.09,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048356.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KX048356.1"")"
"Lepidoptera sp. BOLD:AAC8201 voucher TLMF Lep 03693 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris micana,728,728,100%,0.0,98.09,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN275018.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""JN275018.1"")"
"Phiaris micana voucher BC ZSM Lep 25746 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris micana,728,728,100%,0.0,98.09,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU707049.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""GU707049.1"")"
"Phiaris micana voucher TLMF Lep 09940 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phiaris micana,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM573445.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KM573445.1"")"
