Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Mythimna impura genome assembly, chromosome: 29",Mythimna impura,695,2328,100%,0.0,96.65,20359309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990368.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""LR990368.1"")"
"Mythimna impura genome assembly, chromosome: W",Mythimna impura,689,2069,100%,0.0,96.41,6448754,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990370.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""LR990370.1"")"
"Mythimna impura genome assembly, chromosome: 15",Mythimna impura,684,966,100%,0.0,96.17,30436742,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990354.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""LR990354.1"")"
"Mythimna impura voucher LN-BD0296 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,680,680,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047014.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""KX047014.1"")"
"Mythimna impura genome assembly, chromosome: 27",Mythimna impura,678,2003,100%,0.0,95.93,21948855,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990366.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""LR990366.1"")"
"Lepidoptera sp. BOLD:AAB9151 voucher MM01606 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lepidoptera sp. BOLD:AAB9151,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ963150.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HQ963150.1"")"
"Mythimna impura voucher BC ZSM Lep 31908 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM910554.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM910554.1"")"
"Mythimna impura voucher MM05124 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872683.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""HM872683.1"")"
"Mythimna impura voucher MM01605 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572706.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KM572706.1"")"
"Mythimna impura voucher RMNH.INS.540774 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047661.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KX047661.1"")"
"Mythimna impura voucher UKLB3E07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043412.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KX043412.1"")"
"Mythimna impura genome assembly, chromosome: 30",Mythimna impura,673,673,100%,0.0,95.69,19512339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990369.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""LR990369.1"")"
"Mythimna impura voucher 140-CR2016-Phragmites cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,667,667,100%,0.0,95.45,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG521377.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""MG521377.1"")"
"Mythimna impura voucher LN-BD0310 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,667,667,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045647.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""KX045647.1"")"
"Mythimna impura voucher UKLB36E01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043379.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KX043379.1"")"
"Mythimna impura voucher UKLB3F09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043352.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KX043352.1"")"
"Mythimna impura voucher BC ZSM Lep 22089 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,664,664,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU686908.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""GU686908.1"")"
"Mythimna impura voucher TLMF Lep 05614 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572923.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""KM572923.1"")"
"Mythimna impura genome assembly, organelle: mitochondrion",Mythimna impura,662,662,100%,0.0,95.22,15307,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990371.2?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""LR990371.2"")"
"Mythimna impura genome assembly, chromosome: 5",Mythimna impura,662,798,100%,0.0,95.22,32884200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LR990344.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""LR990344.1"")"
"Mythimna impura voucher TLMF Lep 00278 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM425778.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""HM425778.1"")"
"Mythimna impura voucher UKLB6B08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,641,641,95%,3e-179,95.73,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042883.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""KX042883.1"")"
"Mythimna impura voucher UKLB4G07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,627,627,93%,7e-175,95.65,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043116.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KX043116.1"")"
"Mythimna iodochra isolate SS110803.047 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Mythimna iodochra,617,617,100%,4e-172,93.30,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF052306.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""MF052306.1"")"
"Leucania proxima isolate JG100802.257 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Leucania proxima,617,617,100%,4e-172,93.30,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF050444.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""MF050444.1"")"
"Mythimna impura voucher BC ZSM Lep 28073 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna impura,616,616,93%,2e-171,95.14,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU707461.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""GU707461.1"")"
"Leucania insueta voucher BIOUG<CAN>:Moth4428.03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU092421.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""GU092421.1"")"
"Mythimna sp. PK03 voucher NIBGE MOT-02627 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna sp. PK03,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX860285.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""KX860285.1"")"
"Leucania insueta voucher DH009412 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ392660.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""KJ392660.1"")"
"Leucania insueta dia voucher UBC-2006-0184 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta dia,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ389552.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""KJ389552.1"")"
"Leucania insueta dia voucher CGWC-3057 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta dia,606,606,100%,1e-168,92.82,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ387999.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""KJ387999.1"")"
"Leucania insueta voucher 08BBLEP-02128 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ384439.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""KJ384439.1"")"
"Leucania insueta voucher CGWC-3064 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta,606,606,100%,1e-168,92.82,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ381731.1?report=genbank&log$=nucltop&blast_rank=33&RID=8E8XF8GY016"",""KJ381731.1"")"
"Mythimna radiata voucher AYK-04-5372 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna radiata,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF491898.1?report=genbank&log$=nucltop&blast_rank=34&RID=8E8XF8GY016"",""KF491898.1"")"
"Mythimna sp. PK04 voucher NIBGE MOT-00836 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Mythimna sp. PK04,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF858026.1?report=genbank&log$=nucltop&blast_rank=35&RID=8E8XF8GY016"",""JF858026.1"")"
"Leucania insueta dia voucher BIOUG<CAN>:10BBCLP-0831 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta dia,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF841849.1?report=genbank&log$=nucltop&blast_rank=36&RID=8E8XF8GY016"",""JF841849.1"")"
"Leucania insueta dia voucher BIOUG<CAN>:09BBLEP-03483 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta dia,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU691019.1?report=genbank&log$=nucltop&blast_rank=37&RID=8E8XF8GY016"",""GU691019.1"")"
"Dasygaster melambaphes voucher 10ANIC-08011 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dasygaster melambaphes,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ951018.1?report=genbank&log$=nucltop&blast_rank=38&RID=8E8XF8GY016"",""HQ951018.1"")"
"Leucania insueta voucher BIOUG<CAN>:04HBL00554 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU438381.1?report=genbank&log$=nucltop&blast_rank=39&RID=8E8XF8GY016"",""GU438381.1"")"
"Leucania insueta dia voucher 08-JDWBC-0376 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta dia,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ393906.1?report=genbank&log$=nucltop&blast_rank=40&RID=8E8XF8GY016"",""KJ393906.1"")"
"Leucania inermis voucher 08BBLEP-00870 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania inermis,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ392919.1?report=genbank&log$=nucltop&blast_rank=41&RID=8E8XF8GY016"",""KJ392919.1"")"
"Leucania insueta dia voucher DH011155 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Leucania insueta dia,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ386742.1?report=genbank&log$=nucltop&blast_rank=42&RID=8E8XF8GY016"",""KJ386742.1"")"
