Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Bryotropha terrella voucher MM02595 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871627.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""HM871627.1"")"
"Bryotropha terrella voucher BC ZSM Lep 95337 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN806798.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""MN806798.1"")"
"Bryotropha terrella voucher TLMF Lep 18520 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,662,662,100%,0.0,95.22,617,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805600.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""MN805600.1"")"
"Bryotropha terrella voucher TLMF Lep 18100 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN804649.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""MN804649.1"")"
"Bryotropha terrella voucher TLMF Lep 21334 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN804358.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""MN804358.1"")"
"Bryotropha terrella voucher TLMF Lep 26624 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN806964.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""MN806964.1"")"
"Bryotropha wolschrijni voucher TLMF Lep 25639 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha wolschrijni,656,656,100%,0.0,94.99,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805903.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""MN805903.1"")"
"Bryotropha terrella voucher BC ZSM Lep 95469 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,100%,0.0,94.98,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN804700.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""MN804700.1"")"
"Bryotropha terrella voucher MM05063 cytochrome c oxidase subunit 1 (CO1) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,100%,0.0,94.98,1476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX984181.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""JX984181.1"")"
"Lepidoptera sp. BOLD:AAB9591 voucher TLMF Lep 03824 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN271051.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""JN271051.1"")"
