Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Bryotropha terrella voucher BC ZSM Lep 95337 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,684,684,100%,0.0,96.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN806798.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""MN806798.1"")"
"Bryotropha terrella voucher NHMO-DAR-5461 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805438.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""MN805438.1"")"
"Bryotropha terrella voucher BC ZSM Lep 95469 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,678,678,100%,0.0,95.93,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN804700.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""MN804700.1"")"
"Bryotropha terrella voucher MM05063 cytochrome c oxidase subunit 1 (CO1) gene, partial cds; mitochondrial",Bryotropha terrella,678,678,100%,0.0,95.93,1476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX984181.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""JX984181.1"")"
"Lepidoptera sp. BOLD:AAB9591 voucher MM19878 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN270944.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""JN270944.1"")"
"Bryotropha terrella voucher MM02595 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871627.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM871627.1"")"
"Bryotropha terrella voucher BC ZSM Lep 25067 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706889.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""GU706889.1"")"
"Bryotropha terrella voucher MM21185 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572170.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KM572170.1"")"
"Bryotropha terrella voucher NHMO-DAR-5460 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN803665.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""MN803665.1"")"
"Bryotropha terrella voucher TLMF Lep 18520 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,673,673,100%,0.0,95.69,617,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805600.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""MN805600.1"")"
"Bryotropha terrella voucher RMNH.INS.540861 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049613.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KX049613.1"")"
"Bryotropha terrella voucher BC ZSM Lep 37559 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955606.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HQ955606.1"")"
"Bryotropha terrella voucher BC ZSM Lep 35091 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ563784.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""HQ563784.1"")"
"Bryotropha terrella voucher BC ZSM Lep 61575 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,669,669,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN803847.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""MN803847.1"")"
"Bryotropha terrella voucher BC ZSM Lep 87696 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN803777.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""MN803777.1"")"
"Bryotropha terrella voucher TLMF Lep 26624 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN806964.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""MN806964.1"")"
"Bryotropha terrella voucher TLMF Lep 08043 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572567.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""KM572567.1"")"
"Lepidoptera sp. BOLD:AAB9591 voucher TLMF Lep 03824 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN271051.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""JN271051.1"")"
"Bryotropha terrella voucher BC ZSM Lep 28678 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU707291.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""GU707291.1"")"
"Bryotropha terrella voucher TLMF Lep 18100 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN804649.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""MN804649.1"")"
"Lepidoptera sp. BOLD:AAB9591 voucher BC ZSM Lep 37834 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN270896.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""JN270896.1"")"
"Bryotropha terrella voucher UKLB40A03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,660,660,97%,0.0,95.83,648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044069.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""KX044069.1"")"
"Bryotropha terrella voucher RMNH.INS.540870 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,658,658,99%,0.0,95.19,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047997.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KX047997.1"")"
"Bryotropha terrella voucher TLMF Lep 21334 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN804358.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""MN804358.1"")"
"Bryotropha terrella voucher BC ZSM Lep 87682 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN803477.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""MN803477.1"")"
"Bryotropha terrella voucher TLMF Lep 01558 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968769.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""HQ968769.1"")"
"Bryotropha terrella voucher UKLB43C03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,656,656,96%,0.0,96.03,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM405799.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""HM405799.1"")"
"Bryotropha terrella voucher KLM Lep 12387 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN806508.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""MN806508.1"")"
"Bryotropha wolschrijni voucher TLMF Lep 25639 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha wolschrijni,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805903.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""MN805903.1"")"
"Bryotropha terrella voucher BC ZSM Lep 64441 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044433.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""KX044433.1"")"
"Bryotropha heckfordi voucher TLMF Lep 25638 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha heckfordi,643,643,99%,7e-180,94.48,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN804091.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""MN804091.1"")"
"Bryotropha terrella voucher TLMF Lep 26887 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,636,636,93%,1e-177,96.14,629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805728.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""MN805728.1"")"
"Bryotropha terrella voucher BC ZSM Lep 95390 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,634,634,92%,4e-177,96.13,628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN803569.1?report=genbank&log$=nucltop&blast_rank=33&RID=8E8XF8GY016"",""MN803569.1"")"
"Bryotropha sattleri voucher TLMF Lep 25484 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha sattleri,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN803953.1?report=genbank&log$=nucltop&blast_rank=34&RID=8E8XF8GY016"",""MN803953.1"")"
"Bryotropha desertella voucher KBE 2018264 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha desertella,628,628,100%,2e-175,93.81,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN803932.1?report=genbank&log$=nucltop&blast_rank=35&RID=8E8XF8GY016"",""MN803932.1"")"
"Bryotropha desertella voucher TLMF Lep 21333 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha desertella,628,628,100%,2e-175,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805943.1?report=genbank&log$=nucltop&blast_rank=36&RID=8E8XF8GY016"",""MN805943.1"")"
"Bryotropha desertella voucher BC ZSM Lep 79582 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha desertella,628,628,100%,2e-175,93.81,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805290.1?report=genbank&log$=nucltop&blast_rank=37&RID=8E8XF8GY016"",""MN805290.1"")"
"Bryotropha terrella voucher MM09720 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,625,625,91%,3e-174,96.08,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM386984.1?report=genbank&log$=nucltop&blast_rank=38&RID=8E8XF8GY016"",""HM386984.1"")"
"Bryotropha desertella voucher TLMF Lep 22926 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha desertella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN806107.1?report=genbank&log$=nucltop&blast_rank=39&RID=8E8XF8GY016"",""MN806107.1"")"
"Bryotropha desertella voucher NHMO-DAR-9508 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha desertella,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805820.1?report=genbank&log$=nucltop&blast_rank=40&RID=8E8XF8GY016"",""MN805820.1"")"
"Bryotropha desertella voucher MM03820 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha desertella,623,623,100%,1e-173,93.57,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872161.1?report=genbank&log$=nucltop&blast_rank=41&RID=8E8XF8GY016"",""HM872161.1"")"
"Bryotropha terrella voucher BC ZSM Lep 95943 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha terrella,608,608,89%,3e-169,95.99,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805940.1?report=genbank&log$=nucltop&blast_rank=42&RID=8E8XF8GY016"",""MN805940.1"")"
"Bryotropha sattleri voucher TLMF Lep 25630 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha sattleri,608,608,97%,3e-169,93.61,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805809.1?report=genbank&log$=nucltop&blast_rank=43&RID=8E8XF8GY016"",""MN805809.1"")"
"Bryotropha arabica voucher TLMF Lep 25465 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha arabica,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN805080.1?report=genbank&log$=nucltop&blast_rank=44&RID=8E8XF8GY016"",""MN805080.1"")"
"Bryotropha plantariella voucher MM03265 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871907.1?report=genbank&log$=nucltop&blast_rank=45&RID=8E8XF8GY016"",""HM871907.1"")"
"Bryotropha plantariella voucher MM03906 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872219.1?report=genbank&log$=nucltop&blast_rank=46&RID=8E8XF8GY016"",""HM872219.1"")"
"Bryotropha plantariella voucher MM14176 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875931.1?report=genbank&log$=nucltop&blast_rank=47&RID=8E8XF8GY016"",""HM875931.1"")"
"Bryotropha plantariella voucher HLC-23666 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,590,590,100%,1e-163,92.11,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT132943.1?report=genbank&log$=nucltop&blast_rank=48&RID=8E8XF8GY016"",""KT132943.1"")"
"Bryotropha plantariella voucher HLC-23445 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT125760.1?report=genbank&log$=nucltop&blast_rank=49&RID=8E8XF8GY016"",""KT125760.1"")"
"Bryotropha plantariella voucher 08BBLEP-03210 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,590,590,100%,1e-163,92.11,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM553678.1?report=genbank&log$=nucltop&blast_rank=50&RID=8E8XF8GY016"",""KM553678.1"")"
"Bryotropha plantariella voucher 08BBLEP-02454 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,590,590,100%,1e-163,92.11,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM548078.1?report=genbank&log$=nucltop&blast_rank=51&RID=8E8XF8GY016"",""KM548078.1"")"
"Bryotropha plantariella voucher 10BBCLP-2932 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM539545.1?report=genbank&log$=nucltop&blast_rank=52&RID=8E8XF8GY016"",""KM539545.1"")"
"Bryotropha plantariella voucher HLC-23668 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,586,586,99%,1e-162,92.07,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT128426.1?report=genbank&log$=nucltop&blast_rank=53&RID=8E8XF8GY016"",""KT128426.1"")"
"Bryotropha plantariella voucher 08BBLEP-02444 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Bryotropha plantariella,586,586,100%,1e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM543657.1?report=genbank&log$=nucltop&blast_rank=54&RID=8E8XF8GY016"",""KM543657.1"")"
