Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Lathronympha strigana voucher BC ZSM Lep 23589 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,701,701,100%,0.0,96.89,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM422100.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""HM422100.1"")"
"Lathronympha strigana voucher NHMO-07024 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,623,623,100%,1e-173,93.54,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048565.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KX048565.1"")"
"Lathronympha strigana voucher BC ZSM Lep 23588 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,623,623,100%,1e-173,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706731.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""GU706731.1"")"
"Lathronympha strigana voucher BC ZSM Lep 50838 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,617,617,100%,4e-172,93.30,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040000.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""KX040000.1"")"
"Lathronympha strigana voucher BC ZSM Lep 37547 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lathronympha strigana,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955596.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HQ955596.1"")"
"Lathronympha strigana genome assembly, chromosome: 23",Lathronympha strigana,604,1209,100%,3e-168,92.82,12868000,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX421924.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""OX421924.1"")"
"Thylacogaster sp. DL14AM1-0046 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Thylacogaster sp. DL14AM1-0046,601,601,100%,4e-167,92.58,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH416336.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""MH416336.1"")"
"Thylacogaster sp. DL14M1-0069 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Thylacogaster sp. DL14M1-0069,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH416811.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""MH416811.1"")"
"Eriosocia guttifera voucher SG-BCISP-6122 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eriosocia guttifera,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK767240.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""MK767240.1"")"
"Thylacogaster garcinivora voucher USNM:ENT:00676808 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Thylacogaster garcinivora,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ592084.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KJ592084.1"")"
