Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Lasiommata megera voucher BC ZSM Lep 78787 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH418799.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""MH418799.1"")"
"Lasiommata megera voucher TLMF Lep 09805 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253480.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KP253480.1"")"
"Lasiommata megera voucher RVcoll16I800 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT260784.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""MT260784.1"")"
"Lasiommata megera voucher RVcoll10A940 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT260765.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""MT260765.1"")"
"Lasiommata megera voucher RVcoll16I952 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT260739.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""MT260739.1"")"
"Lasiommata megera voucher RVcoll.09-X280 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT260717.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""MT260717.1"")"
"Lasiommata megera voucher RVcoll15J139 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT260716.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""MT260716.1"")"
"Lasiommata megera genome assembly, organelle: mitochondrion",Lasiommata megera,773,773,100%,0.0,100.00,15282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV743337.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""OV743337.1"")"
"Lasiommata megera voucher RVcoll16I438 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW501072.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""MW501072.1"")"
"Lasiommata megera voucher OXB-TGS-743 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN144003.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""MN144003.1"")"
"Lasiommata megera voucher TLMF Lep 15966 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN142609.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""MN142609.1"")"
"Lasiommata megera voucher RVcoll.06-A004 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU676845.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""GU676845.1"")"
"Lasiommata megera voucher RVcoll.08-L723 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU676296.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""GU676296.1"")"
"Lasiommata megera voucher RVcoll.08-R332 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU675810.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""GU675810.1"")"
"Lasiommata megera voucher RV-07-D216 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ004587.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""HQ004587.1"")"
"Lasiommata megera voucher RVcoll.11-J413 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP870644.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KP870644.1"")"
"Lasiommata megera isolate 5-7 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Lasiommata megera,773,773,100%,0.0,100.00,1450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY090213.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""AY090213.1"")"
"Lasiommata megera voucher GBIFCH-BOL_LEPAA_0340 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,99%,0.0,100.00,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK186471.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""MK186471.1"")"
"Lasiommata megera voucher GBIFCH-BOL_LEPAA_0820 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,99%,0.0,100.00,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK186469.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""MK186469.1"")"
"Lasiommata megera voucher GBIFCH-BOL_LEPAA_0492 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,99%,0.0,100.00,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK186468.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""MK186468.1"")"
"Lasiommata megera voucher RV-07-C005 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP870491.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""KP870491.1"")"
"Lasiommata megera voucher RVcoll.14-I597 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN144574.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""MN144574.1"")"
"Lasiommata megera voucher 15-L949 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN144334.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""MN144334.1"")"
"Lasiommata megera voucher RVcollLD1952 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN144104.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""MN144104.1"")"
"Lasiommata megera voucher RVcollLD3143 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN143859.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""MN143859.1"")"
"Lasiommata megera voucher 14-N967 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN141771.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""MN141771.1"")"
"Lasiommata megera voucher TLMF Lep 15967 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,100%,0.0,99.76,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN141311.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""MN141311.1"")"
"Lasiommata megera voucher OXB-TGS-843 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lasiommata megera,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN138939.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""MN138939.1"")"
