Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Elachista exactella voucher KB08065 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista exactella,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387252.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""HM387252.1"")"
"Elachista exactella voucher MM16247 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista exactella,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF847449.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""JF847449.1"")"
"Elachista exactella voucher MM00548 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista exactella,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871063.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM871063.1"")"
"Elachista exactella voucher KB09082 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista exactella,750,750,100%,0.0,99.04,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387274.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HM387274.1"")"
"Elachista sp. BARS_2016_41_196 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BARS_2016_41_196,728,728,100%,0.0,98.09,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG357197.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""MG357197.1"")"
"Elachista illectella voucher BIOUG01608-F08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT143117.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""KT143117.1"")"
"Elachista illectella voucher BIOUG01630-A12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT130367.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KT130367.1"")"
"Elachista illectella voucher SWC-05-0101 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KF491702.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KF491702.1"")"
"Elachista sp. BOLD:AAD9052 voucher BIOUG<CAN>:MDOK-3738 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD:AAD9052,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM890692.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""HM890692.1"")"
"Elachista sp. BOLD:AAD9052 voucher BIOUG<CAN>:09BBLEP-00645 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD:AAD9052,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ552895.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""HQ552895.1"")"
"Elachista sp. BOLD:AAD9052 voucher BIOUG<CAN>:MDOK-2260 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD:AAD9052,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800928.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""GU800928.1"")"
"Elachista sp. BOLD:AAD9052 voucher BIOUG<CAN>:MDOK-0905 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD:AAD9052,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800678.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""GU800678.1"")"
"Elachista sp. BOLD:AAD9052 voucher BIOUG<CAN>:MDOK-1972 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD:AAD9052,723,723,100%,0.0,97.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800130.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""GU800130.1"")"
"Elachista illectella voucher BIOUG01486-A06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,717,717,100%,0.0,97.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT125000.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""KT125000.1"")"
"Elachista illectella voucher 10BBCLP-2416 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,717,717,100%,0.0,97.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM543322.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KM543322.1"")"
"Elachista illectella voucher BIOUG01503-C04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT134853.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KT134853.1"")"
"Elachista cycotis voucher 10ANIC-04833 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista cycotis,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ948589.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""HQ948589.1"")"
"Elachista cycotis voucher 10ANIC-04712 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista cycotis,701,701,100%,0.0,96.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ948482.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""HQ948482.1"")"
"Elachista cycotis voucher 10ANIC-04711 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista cycotis,701,701,100%,0.0,96.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ948481.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""HQ948481.1"")"
"Elachista freyerella voucher TLMF Lep 14799 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista freyerella,695,695,100%,0.0,96.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253721.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""KP253721.1"")"
"Elachista sp. BOLD:ACF5741 voucher BIOUG03266-B06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista sp. BOLD:ACF5741,695,695,100%,0.0,96.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ086891.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""KJ086891.1"")"
"Elachista illectella voucher BIOUG03071-C11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,693,693,95%,0.0,97.99,640,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM550784.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""KM550784.1"")"
"Elachista illectella voucher BIOUG03514-H11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,693,693,96%,0.0,97.76,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ208615.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KJ208615.1"")"
"Elachista cycotis voucher 10ANIC-04713 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista cycotis,693,693,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ948483.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""HQ948483.1"")"
"Elachista freyerella voucher BC ZSM Lep 29075 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista freyerella,689,689,100%,0.0,96.41,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040296.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""KX040296.1"")"
"Elachista freyerella voucher BC ZSM Lep 50798 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista freyerella,689,689,100%,0.0,96.41,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040016.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""KX040016.1"")"
"Elachista illectella voucher BIOUG03508-A04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,689,689,94%,0.0,98.22,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM550703.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""KM550703.1"")"
"Elachista freyerella voucher TLMF Lep 07956 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista freyerella,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572114.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""KM572114.1"")"
"Elachista exactella voucher MM25305 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista exactella,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609996.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""MZ609996.1"")"
"Elachista freyerella voucher MM13724 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista freyerella,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875753.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""HM875753.1"")"
"Elachista freyerella voucher MM13723 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista freyerella,689,689,100%,0.0,96.41,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875752.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""HM875752.1"")"
"Elachista freyerella voucher MM13722 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista freyerella,689,689,100%,0.0,96.41,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875751.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""HM875751.1"")"
"Elachista illectella voucher BIOUG03045-G10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,688,688,94%,0.0,98.22,635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM549687.1?report=genbank&log$=nucltop&blast_rank=33&RID=8E8XF8GY016"",""KM549687.1"")"
"Elachista illectella voucher BIOUG03514-B01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,688,688,95%,0.0,97.74,641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ091062.1?report=genbank&log$=nucltop&blast_rank=34&RID=8E8XF8GY016"",""KJ091062.1"")"
"Elachista illectella voucher BIOUG03169-A08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,686,686,93%,0.0,98.21,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM550559.1?report=genbank&log$=nucltop&blast_rank=35&RID=8E8XF8GY016"",""KM550559.1"")"
"Elachista illectella voucher BIOUG03071-G06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,686,686,95%,0.0,97.74,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM550049.1?report=genbank&log$=nucltop&blast_rank=36&RID=8E8XF8GY016"",""KM550049.1"")"
"Elachista illectella voucher BIOUG03169-B05 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,686,686,93%,0.0,98.21,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM540153.1?report=genbank&log$=nucltop&blast_rank=37&RID=8E8XF8GY016"",""KM540153.1"")"
"Elachista illectella voucher BIOUG03514-E01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista illectella,686,686,95%,0.0,97.74,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ164027.1?report=genbank&log$=nucltop&blast_rank=38&RID=8E8XF8GY016"",""KJ164027.1"")"
"Elachista freyerella voucher NHMO-08070 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Elachista freyerella,684,684,100%,0.0,96.17,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049960.1?report=genbank&log$=nucltop&blast_rank=39&RID=8E8XF8GY016"",""KX049960.1"")"
