Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Acrocercops brongniardella voucher CLV2514 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,579,579,99%,2e-160,91.83,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045761.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX045761.1"")"
"Acrocercops brongniardella voucher NHMO-08036 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,579,579,99%,2e-160,91.85,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047933.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KX047933.1"")"
"Acrocercops brongniardella voucher CLV150710 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,579,579,99%,2e-160,91.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF855557.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""JF855557.1"")"
"Acrocercops brongniardella voucher CLV1817 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,579,579,99%,2e-160,91.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF848386.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""JF848386.1"")"
"Acrocercops brongniardella voucher CLV1802 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,579,579,99%,2e-160,91.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF848377.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""JF848377.1"")"
"Acrocercops tacita voucher CLV2028 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops tacita,573,573,99%,1e-158,91.59,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047379.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""KX047379.1"")"
"Acrocercops brongniardella voucher CLV2784 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,573,573,99%,1e-158,91.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046578.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KX046578.1"")"
"Acrocercops brongniardella voucher NHMO-DAR-10428 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,573,573,99%,1e-158,91.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213656.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""MW213656.1"")"
"Acrocercops tacita voucher TLMF Lep 27266 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops tacita,573,573,99%,1e-158,91.59,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW213151.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""MW213151.1"")"
"Acrocercops brongniardella voucher CLV1774 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,573,573,99%,1e-158,91.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF848356.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""JF848356.1"")"
"Acrocercops brongniardella voucher MM08525 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,573,573,99%,1e-158,91.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873949.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""HM873949.1"")"
"Acrocercops brongniardella voucher F02brong cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,573,573,99%,1e-158,91.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM392519.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HM392519.1"")"
"Acrocercops brongniardella voucher BC ZSM Lep 46366 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,568,568,99%,5e-157,91.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040281.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KX040281.1"")"
"Acrocercops brongniardella voucher CLV2783 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,564,564,98%,6e-156,91.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX044895.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""KX044895.1"")"
"Acrocercops brongniardella voucher CLV2027 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,562,562,99%,2e-155,91.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045656.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KX045656.1"")"
"Acrocercops brongniardella voucher NHMO-DAR-12058 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,562,562,99%,2e-155,91.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW214442.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""MW214442.1"")"
"Acrocercops brongniardella voucher TLMF Lep 26695 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,562,562,99%,2e-155,91.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212886.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""MW212886.1"")"
"Acrocercops brongniardella voucher BC ZSM Lep 89131 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,562,562,99%,2e-155,91.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW212238.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""MW212238.1"")"
"Lepidoptera sp. BOLD:AAU4362 voucher TLMF Lep 03527 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops cocciferellum,562,562,99%,2e-155,91.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN272045.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""JN272045.1"")"
"Acrocercops brongniardella voucher DP09030 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,562,562,99%,2e-155,91.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ957010.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""HQ957010.1"")"
"Acrocercops brongniardella voucher MM08524 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,556,556,99%,1e-153,90.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873948.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""HM873948.1"")"
"Acrocercops brongniardella voucher MM05285 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,523,523,94%,1e-143,90.66,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872746.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""HM872746.1"")"
"Acrocercops brongniardella voucher BC ZSM Lep 46365 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Acrocercops brongniardella,464,464,83%,6e-126,90.83,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040523.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KX040523.1"")"
