Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Ypsolopha sylvella voucher MM24093 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,645,645,100%,2e-180,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ610013.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""MZ610013.1"")"
"Ypsolopha sylvella voucher BC ZSM Lep 28337 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,623,623,100%,9e-174,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955408.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""HQ955408.1"")"
"Ypsolopha sylvella voucher MM02384 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,623,623,100%,9e-174,94.02,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871511.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM871511.1"")"
"Ypsolopha sylvella voucher MM13374 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,617,617,100%,4e-172,93.78,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875614.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HM875614.1"")"
"Ypsolopha sylvella voucher BC ZSM Lep 28477 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,617,617,100%,4e-172,93.78,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM391893.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HM391893.1"")"
"Ypsolopha sylvella voucher MM17214 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,612,612,100%,2e-170,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT782589.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""KT782589.1"")"
"Ypsolopha sylvella voucher MM00347 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,612,612,100%,2e-170,93.54,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM870970.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM870970.1"")"
"Ypsolopha sylvella voucher MM05026 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sylvella,586,586,95%,1e-162,93.52,641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041951.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KX041951.1"")"
"Ypsolopha distinctata voucher LGE-G502 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Ypsolopha distinctata,579,579,100%,2e-160,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL415154.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""OL415154.1"")"
"Ypsolopha parenthesella voucher TLMF Lep 03659 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha parenthesella,579,579,100%,2e-160,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN287252.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""JN287252.1"")"
"Ypsolopha alpella voucher MM19394 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha alpella,579,579,100%,2e-160,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN287236.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""JN287236.1"")"
"Ypsolopha alpella voucher INV01867 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Ypsolopha alpella,577,577,99%,7e-160,92.09,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK300076.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""MK300076.1"")"
"Ypsolopha alpella voucher TLMF Lep 02236 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha alpella,573,573,100%,9e-159,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859816.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""JF859816.1"")"
