Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Apamea rubrirena voucher MM18032 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea rubrirena,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM573685.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KM573685.1"")"
"Apamea rubrirena voucher MM06042 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea rubrirena,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873014.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""HM873014.1"")"
"Apamea rubrirena voucher MM12235 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea rubrirena,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875232.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM875232.1"")"
"Apamea rubrirena voucher BC-HAXNoctu0064 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea rubrirena,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU663059.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""GU663059.1"")"
"Apamea rubrirena voucher BC ZSM Lep 30525 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea rubrirena,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU688478.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""GU688478.1"")"
"Apamea rubrirena voucher BC ZSM Lep 22042 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea rubrirena,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU686941.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""GU686941.1"")"
"Apamea zeta voucher BCSC111 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,745,745,100%,0.0,98.80,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ391583.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KJ391583.1"")"
"Apamea zeta voucher CNCNoctuoidea6806 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,739,739,100%,0.0,98.56,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ382901.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KJ382901.1"")"
"Apamea schildei voucher NHMO-06104 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea schildei,734,734,100%,0.0,98.33,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX050115.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KX050115.1"")"
"Apamea zeta voucher 07PROBE-10939 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,734,734,100%,0.0,98.33,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ392281.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KJ392281.1"")"
"Apamea zeta voucher CNCNoctuoidea6803 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,734,734,100%,0.0,98.33,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ391880.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KJ391880.1"")"
"Apamea zeta voucher 07PROBE-10614 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,734,734,100%,0.0,98.33,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ387748.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""KJ387748.1"")"
"Apamea zeta voucher 07PROBE-00062 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,734,734,100%,0.0,98.33,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ381845.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KJ381845.1"")"
"Apamea schildei voucher MM23254 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea schildei,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ611093.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""MZ611093.1"")"
"Apamea zeta voucher AOC Lep 00370 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX034670.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""JX034670.1"")"
"Apamea maillardi voucher AOC Lep 00364 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea maillardi,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX034640.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""JX034640.1"")"
"Apamea maillardi voucher BC-HAXNoctu0374 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea maillardi,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN261945.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""JN261945.1"")"
"Apamea zeta voucher BC-HAXNoctu0371 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN261942.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""JN261942.1"")"
"Apamea schildei voucher MM17474 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea schildei,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF853860.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""JF853860.1"")"
"Apamea schildei voucher MM11074 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea schildei,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874982.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""HM874982.1"")"
"Apamea exulis exulis voucher BIOUG<CAN>:04HBL003234 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea exulis exulis,734,734,100%,0.0,98.33,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU096629.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""GU096629.1"")"
"Apamea zeta voucher 07PROBE-10601 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,732,732,99%,0.0,98.32,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ382657.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""KJ382657.1"")"
"Apamea zeta voucher 07PROBE-03843 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,730,730,99%,0.0,98.32,656,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ391262.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""KJ391262.1"")"
"Apamea zeta voucher 07PROBE-10603 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,728,728,99%,0.0,98.31,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ393569.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""KJ393569.1"")"
"Apamea zeta voucher 07PROBE-10611 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,728,728,100%,0.0,98.09,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ388141.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""KJ388141.1"")"
"Apamea maillardi voucher TLMF Lep 05538 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea maillardi,728,728,100%,0.0,98.09,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX034596.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""JX034596.1"")"
"Apamea maillardi voucher BC-HAXNoctu0372 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea maillardi,728,728,100%,0.0,98.09,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN261943.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""JN261943.1"")"
"Apamea zeta voucher TLMF Lep 01953 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea zeta,728,728,100%,0.0,98.09,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ968365.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""HQ968365.1"")"
"Apamea schildei voucher MM09205 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Apamea schildei,728,728,100%,0.0,98.09,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874166.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""HM874166.1"")"
