Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Epinotia trigonella voucher UAM:Ento:133886 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia trigonella,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU874973.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KU874973.1"")"
"Epinotia indecorana voucher MM10218 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia indecorana,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OQ706426.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""OQ706426.1"")"
"Epinotia indecorana voucher 10-JDWBC-2856 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia indecorana,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM864665.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM864665.1"")"
"Epinotia indecorana voucher KB08067 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia indecorana,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387254.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HM387254.1"")"
"Epinotia trigonella voucher 06-PROBE-0284 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia trigonella,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT125262.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""KT125262.1"")"
"Epinotia trigonella voucher MM04647 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia trigonella,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872500.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM872500.1"")"
"Epinotia sp. 1 BOLD:AAE1259 voucher 10-JDWBC-2713 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia sp. 1 BOLD:AAE1259,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM864508.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""HM864508.1"")"
"Epinotia indecorana voucher KBE-07011 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia indecorana,669,669,100%,0.0,95.45,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047502.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KX047502.1"")"
"Epinotia trigonella voucher TLMF Lep 07813 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia trigonella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG522163.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""MG522163.1"")"
"Epinotia trigonella voucher 06-PROBE-0295 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia trigonella,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT143269.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KT143269.1"")"
"Epinotia trigonella voucher 06-PROBE-0291 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia trigonella,667,667,100%,0.0,95.45,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT134996.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KT134996.1"")"
"Epinotia indecorana voucher MM06987 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia indecorana,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873615.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HM873615.1"")"
"Epinotia indecorana voucher KB08014 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia indecorana,667,667,100%,0.0,95.45,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM387230.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""HM387230.1"")"
"Epinotia trigonella voucher TLMF Lep 17380 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Epinotia trigonella,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG522473.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""MG522473.1"")"
