Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Eucosma aspidiscana voucher TLMF Lep 14710 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,689,689,100%,0.0,96.41,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253252.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KP253252.1"")"
"Eucosma aspidiscana voucher MM05449 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872834.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""HM872834.1"")"
"Eucosma aspidiscana voucher MM11026 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874938.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM874938.1"")"
"Eucosma aspidiscana voucher BC ZSM Lep 23576 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706837.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""GU706837.1"")"
"Eucosma metzneriana voucher TORTAG-TMG-175 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma metzneriana,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC430493.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""KC430493.1"")"
"Lepidoptera sp. BOLD:AAC0954 voucher MM19648 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma krygeri,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN274937.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""JN274937.1"")"
"Eucosma metzneriana voucher BC ZSM Lep 23280 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma metzneriana,678,678,100%,0.0,95.93,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU706393.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""GU706393.1"")"
"Eucosma aspidiscana voucher MM09962 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,673,673,100%,0.0,95.69,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF853454.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""JF853454.1"")"
"Eucosma aspidiscana voucher MM11027 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,673,673,100%,0.0,95.69,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874939.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""HM874939.1"")"
"Eucosma aspidiscana voucher MM18338 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,667,667,100%,0.0,95.45,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041254.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KX041254.1"")"
"Eucosma wimmerana voucher BC ZSM Lep 61571 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma wimmerana,662,662,100%,0.0,95.22,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047558.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KX047558.1"")"
"Eucosma aspidiscana voucher MM11029 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM874941.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HM874941.1"")"
"Phaneta striatana voucher 08BBLEP-03221 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phaneta striatana,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM547715.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KM547715.1"")"
"Lepidoptera sp. BOLD:AAC0954 voucher MM18337 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN274952.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""JN274952.1"")"
"Phaneta vernalana voucher BIOUG07752-A02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phaneta vernalana,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT124995.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KT124995.1"")"
"Eucosma aspidiscana voucher BIOUG<CAN>:09PROBE-09344 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aspidiscana,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM375600.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""HM375600.1"")"
"Phaneta bucephaloides voucher TOR-DNA-0669 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phaneta bucephaloides,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC430528.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""KC430528.1"")"
"Phaneta indagatricana voucher TOR-DNA-467 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Phaneta indagatricana,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC430525.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""KC430525.1"")"
"Eucosma striatana voucher BIOUG<CAN>:MDOK-1846 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma striatana,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU800236.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""GU800236.1"")"
"Eucosma aemulana voucher BC ZSM Lep 23279 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Eucosma aemulana,640,640,100%,9e-179,94.26,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM391740.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""HM391740.1"")"
