Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Lacanobia thalassina voucher BC ZSM Lep 30528 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia thalassina,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU688490.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""GU688490.1"")"
"Lacanobia contigua isolate DLS110710.077 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Lacanobia contigua,767,767,100%,0.0,99.76,678,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF049881.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""MF049881.1"")"
"Lacanobia contigua isolate DLS110709.038 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Lacanobia contigua,767,767,100%,0.0,99.76,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF049670.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""MF049670.1"")"
"Lacanobia thalassina voucher BC ZSM Lep 21829 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia thalassina,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF415572.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""JF415572.1"")"
"Lacanobia contigua isolate DLS110710.098 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",Lacanobia contigua,765,765,99%,0.0,99.76,684,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF049899.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""MF049899.1"")"
"Lacanobia thalassina voucher BC ZSM Lep 21786 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia thalassina,736,736,95%,0.0,100.00,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF415573.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""JF415573.1"")"
"Lacanobia thalassina voucher BC ZSM Lep 28033 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia thalassina,732,732,94%,0.0,100.00,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU707445.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""GU707445.1"")"
"Lacanobia thalassina voucher UKLB35C06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia thalassina,725,725,96%,0.0,99.25,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043894.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KX043894.1"")"
"Lacanobia nevadae voucher 08BBLEP-04698 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia nevadae,712,712,100%,0.0,97.37,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ393988.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KJ393988.1"")"
"Lacanobia nevadae voucher CGWC-3581 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia nevadae,712,712,100%,0.0,97.37,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ393289.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""KJ393289.1"")"
"Lacanobia suasa voucher MM05146 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia suasa,712,712,100%,0.0,97.37,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872691.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""HM872691.1"")"
"Lacanobia suasa voucher BC ZSM Lep 34491 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia suasa,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ565377.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""HQ565377.1"")"
"Lacanobia nevadae voucher BIOUG<CAN>:09PROBE-09575 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia nevadae,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM375824.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""HM375824.1"")"
"Lacanobia atlantica voucher CNCNoctuoidea6374 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia atlantica,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ390848.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""KJ390848.1"")"
"Lacanobia atlantica voucher CNCNoctuoidea6375 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Lacanobia atlantica,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ388122.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""KJ388122.1"")"
