Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Ectoedemia liebwerdella voucher RMNH.INS.23660 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia liebwerdella,645,645,99%,2e-180,94.70,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077594.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KM077594.1"")"
"Ectoedemia longicaudella voucher KLM Lep 00290 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia longicaudella,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045651.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""KX045651.1"")"
"Ectoedemia longicaudella voucher TLMF Lep 02319 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia longicaudella,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF859887.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""JF859887.1"")"
"Ectoedemia longicaudella voucher RMNH.INS.11627 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia longicaudella,601,601,99%,4e-167,92.77,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077693.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""KM077693.1"")"
"Ectoedemia longicaudella voucher RMNH.INS.23555 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia longicaudella,601,601,99%,4e-167,92.77,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077582.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""KM077582.1"")"
"Zimmermannia admiranda voucher KNAE-mtNepti189 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Zimmermannia admiranda,599,599,99%,2e-166,92.57,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OP618119.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""OP618119.1"")"
"Ectoedemia liebwerdella voucher TLMF Lep 14695 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia liebwerdella,597,597,99%,6e-166,92.55,628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP253667.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KP253667.1"")"
"Ectoedemia longicaudella voucher KLM Lep 00292 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia longicaudella,595,595,100%,2e-165,92.34,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046254.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""KX046254.1"")"
"Ectoedemia longicaudella voucher RMNH:INS:23685 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia longicaudella,595,595,100%,2e-165,92.34,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN201768.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""JN201768.1"")"
"Ectoedemia liebwerdella voucher RMNH:INS:23684 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia liebwerdella,592,592,99%,3e-164,92.31,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN201764.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""JN201764.1"")"
"Ectoedemia atrifrontella voucher KLM Lep 00318 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia atrifrontella,582,582,99%,2e-161,91.85,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX046726.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""KX046726.1"")"
"Ectoedemia atrifrontella voucher RMNH.INS.11860 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia atrifrontella,582,582,99%,2e-161,92.03,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077639.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""KM077639.1"")"
"Ectoedemia atrifrontella voucher RMNH.INS.11817 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia atrifrontella,571,571,99%,3e-158,91.55,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077633.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KM077633.1"")"
"Zimmermannia grandisella voucher RMNH.INS.24685 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia grandisella,568,568,100%,5e-157,91.15,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281275.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""KX281275.1"")"
"Ectoedemia sp. PH-2011 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ectoedemia sp. PH-2011,566,566,99%,2e-156,91.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JN820106.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""JN820106.1"")"
"Nepticulidae sp. BIOUG06231-E08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp. BIOUG06231-E08,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN413955.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""MN413955.1"")"
"Nepticulidae sp. BIOUG06231-C12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Nepticulidae sp. BIOUG06231-C12,556,556,100%,1e-153,90.67,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN413950.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""MN413950.1"")"
"Zimmermannia sivickisi voucher RMNH.INS.24485 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Zimmermannia sivickisi,544,544,99%,8e-150,90.21,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX281274.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""KX281274.1"")"
"Ectoedemia olvina voucher RMNH.INS.29235 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ectoedemia olvina,540,540,100%,1e-148,89.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077673.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""KM077673.1"")"
"Ectoedemia sp. Quercus variabilis TW voucher RMNH.INS.29536 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ectoedemia sp. Quercus variabilis TW,540,540,100%,1e-148,90.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM077573.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""KM077573.1"")"
