Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Dysstroma latefasciata bio-material DNA sample 07774 Lepid Phyl cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma latefasciata,773,773,100%,0.0,100.00,1512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG767999.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""MG767999.1"")"
"Dysstroma latefasciata voucher MM03289 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma latefasciata,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871916.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""HM871916.1"")"
"Dysstroma latefasciata voucher MM12243 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma latefasciata,773,773,100%,0.0,100.00,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875234.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM875234.1"")"
"Dysstroma infuscata voucher CNCLEP00033300 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647827.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""HQ647827.1"")"
"Dysstroma infuscata voucher CNCLEP00033301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,767,767,100%,0.0,99.76,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647826.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HQ647826.1"")"
"Dysstroma infuscata voucher MM24146 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,761,761,100%,0.0,99.52,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK739603.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""MK739603.1"")"
"Dysstroma infuscata voucher NHMO-06108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,761,761,100%,0.0,99.52,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048584.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KX048584.1"")"
"Dysstroma infuscata voucher CCDB-36592 H02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK073250.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""OK073250.1"")"
"Dysstroma sp. voucher CCDB-36591 B06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp.,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK073185.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""OK073185.1"")"
"Dysstroma sp. voucher CCDB-36591 A09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp.,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK073116.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""OK073116.1"")"
"Dysstroma infuscata voucher MM03359 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,761,761,100%,0.0,99.52,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871941.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""HM871941.1"")"
"Dysstroma infuscata voucher CCDB-36592 H01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,756,756,100%,0.0,99.28,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK073157.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""OK073157.1"")"
"Dysstroma pseudimmanata voucher UAM:Ento:132253 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma pseudimmanata,749,749,96%,0.0,100.00,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU874908.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KU874908.1"")"
"Dysstroma sp. voucher CCDB-36591 A04 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp.,739,739,97%,0.0,99.51,646,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OK073167.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""OK073167.1"")"
"Dysstroma latefasciata voucher MM07773 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma latefasciata,734,734,94%,0.0,100.00,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873698.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""HM873698.1"")"
"Dysstroma sp. BOLD-2016 voucher BIOUG17538-G01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BOLD-2016,725,725,94%,0.0,99.75,635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT141871.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""KT141871.1"")"
"Dysstroma truncata voucher MM18431 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,717,717,100%,0.0,97.61,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF854318.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""JF854318.1"")"
"Dysstroma infuscata voucher MM00721 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,715,715,94%,0.0,99.49,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM871154.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""HM871154.1"")"
"Dysstroma truncata voucher NHMO-06056 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,712,712,100%,0.0,97.37,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX048637.1?report=genbank&log$=nucltop&blast_rank=19&RID=8E8XF8GY016"",""KX048637.1"")"
"Dysstroma truncata voucher UKLB36A08 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043218.1?report=genbank&log$=nucltop&blast_rank=20&RID=8E8XF8GY016"",""KX043218.1"")"
"Dysstroma truncata voucher UKLB7H02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX042969.1?report=genbank&log$=nucltop&blast_rank=21&RID=8E8XF8GY016"",""KX042969.1"")"
"Dysstroma truncata voucher MM11589 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572667.1?report=genbank&log$=nucltop&blast_rank=22&RID=8E8XF8GY016"",""KM572667.1"")"
"Dysstroma truncata voucher MM08451 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM873922.1?report=genbank&log$=nucltop&blast_rank=23&RID=8E8XF8GY016"",""HM873922.1"")"
"Dysstroma truncata voucher MM14622 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM876189.1?report=genbank&log$=nucltop&blast_rank=24&RID=8E8XF8GY016"",""HM876189.1"")"
"Dysstroma truncata voucher MM18434 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,712,712,100%,0.0,97.37,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572287.1?report=genbank&log$=nucltop&blast_rank=25&RID=8E8XF8GY016"",""KM572287.1"")"
"Dysstroma truncata voucher UKLB9A01 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX043730.1?report=genbank&log$=nucltop&blast_rank=26&RID=8E8XF8GY016"",""KX043730.1"")"
"Dysstroma truncata voucher LN-BD0908 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041738.1?report=genbank&log$=nucltop&blast_rank=27&RID=8E8XF8GY016"",""KX041738.1"")"
"Dysstroma truncata concinnata voucher BC ZSM Lep 34439 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata concinnata,706,706,100%,0.0,97.13,635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ957881.1?report=genbank&log$=nucltop&blast_rank=28&RID=8E8XF8GY016"",""HQ957881.1"")"
"Dysstroma suspectata voucher CNCLEP00033290 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma suspectata,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647837.1?report=genbank&log$=nucltop&blast_rank=29&RID=8E8XF8GY016"",""HQ647837.1"")"
"Dysstroma truncata voucher TLMF Lep 00208 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,706,706,100%,0.0,97.13,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GU689137.1?report=genbank&log$=nucltop&blast_rank=30&RID=8E8XF8GY016"",""GU689137.1"")"
"Dysstroma truncata concinnata voucher BC ZSM Lep 35661 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata concinnata,704,704,100%,0.0,96.89,573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX040097.1?report=genbank&log$=nucltop&blast_rank=31&RID=8E8XF8GY016"",""KX040097.1"")"
"Dysstroma sp. BOLD-2016 voucher BIOUG17538-G02 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BOLD-2016,702,702,91%,0.0,99.74,623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT141608.1?report=genbank&log$=nucltop&blast_rank=32&RID=8E8XF8GY016"",""KT141608.1"")"
"Dysstroma sp. BOLD-2016 voucher BIOUG17538-F06 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BOLD-2016,699,699,91%,0.0,99.74,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT146838.1?report=genbank&log$=nucltop&blast_rank=33&RID=8E8XF8GY016"",""KT146838.1"")"
"Dysstroma sp. BOLD-2016 voucher BIOUG17538-F11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BOLD-2016,695,695,90%,0.0,99.74,619,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT125402.1?report=genbank&log$=nucltop&blast_rank=34&RID=8E8XF8GY016"",""KT125402.1"")"
"Dysstroma suspectata voucher UASM24172 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma suspectata,695,695,100%,0.0,96.65,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647840.1?report=genbank&log$=nucltop&blast_rank=35&RID=8E8XF8GY016"",""HQ647840.1"")"
"Dysstroma truncata mitochondrion, partial genome",Dysstroma truncata,689,689,97%,0.0,97.29,15828,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ508061.1?report=genbank&log$=nucltop&blast_rank=36&RID=8E8XF8GY016"",""KJ508061.1"")"
"Dysstroma suspectata voucher UASM24171 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma suspectata,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647839.1?report=genbank&log$=nucltop&blast_rank=37&RID=8E8XF8GY016"",""HQ647839.1"")"
"Dysstroma suspectata voucher CNCLEP00033377 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma suspectata,689,689,100%,0.0,96.41,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647838.1?report=genbank&log$=nucltop&blast_rank=38&RID=8E8XF8GY016"",""HQ647838.1"")"
"Dysstroma sp. BOLD-2016 voucher BIOUG17538-F07 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BOLD-2016,680,680,88%,0.0,99.73,611,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT146093.1?report=genbank&log$=nucltop&blast_rank=39&RID=8E8XF8GY016"",""KT146093.1"")"
"Dysstroma sp. BOLD-2016 voucher BIOUG18440-D10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BOLD-2016,678,678,88%,0.0,99.73,609,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KR936662.1?report=genbank&log$=nucltop&blast_rank=40&RID=8E8XF8GY016"",""KR936662.1"")"
"Dysstroma infuscata voucher NHMO-06219 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma infuscata,671,671,88%,0.0,99.46,608,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX047604.1?report=genbank&log$=nucltop&blast_rank=41&RID=8E8XF8GY016"",""KX047604.1"")"
"Dysstroma ochrofuscaria voucher AVBC 1248-11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma ochrofuscaria,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT130869.1?report=genbank&log$=nucltop&blast_rank=42&RID=8E8XF8GY016"",""KT130869.1"")"
"Dysstroma hewlettaria voucher BIOUG<CAN>:AVBC 655-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma hewlettaria,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF853079.1?report=genbank&log$=nucltop&blast_rank=43&RID=8E8XF8GY016"",""JF853079.1"")"
"Dysstroma sobria voucher BIOUG<CAN>:10BBCLP-0420 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sobria,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF841456.1?report=genbank&log$=nucltop&blast_rank=44&RID=8E8XF8GY016"",""JF841456.1"")"
"Dysstroma sobria voucher BIOUG<CAN>:10BBCLP-0419 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sobria,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF841455.1?report=genbank&log$=nucltop&blast_rank=45&RID=8E8XF8GY016"",""JF841455.1"")"
"Dysstroma truncata voucher BC ZSM Lep 01506 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma truncata,665,665,94%,0.0,97.20,599,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX070825.1?report=genbank&log$=nucltop&blast_rank=46&RID=8E8XF8GY016"",""KX070825.1"")"
"Dysstroma sobria voucher BIOUG<CAN>:10BBCLP-0418 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sobria,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF841454.1?report=genbank&log$=nucltop&blast_rank=47&RID=8E8XF8GY016"",""JF841454.1"")"
"Dysstroma sobria voucher ENT987-001238 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sobria,662,662,100%,0.0,95.22,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647835.1?report=genbank&log$=nucltop&blast_rank=48&RID=8E8XF8GY016"",""HQ647835.1"")"
"Dysstroma walkerata voucher 08-JDWBC-0842 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma walkerata,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ682870.1?report=genbank&log$=nucltop&blast_rank=49&RID=8E8XF8GY016"",""HQ682870.1"")"
"Dysstroma walkerata voucher 08-JDWBC-1823 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma walkerata,656,656,100%,0.0,94.98,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ647911.1?report=genbank&log$=nucltop&blast_rank=50&RID=8E8XF8GY016"",""HQ647911.1"")"
"Dysstroma walkerata voucher AVBC 1164-11 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma walkerata,651,651,100%,0.0,94.74,636,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT132086.1?report=genbank&log$=nucltop&blast_rank=51&RID=8E8XF8GY016"",""KT132086.1"")"
"Dysstroma walkerata voucher 08BBLEP-04472 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma walkerata,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM540016.1?report=genbank&log$=nucltop&blast_rank=52&RID=8E8XF8GY016"",""KM540016.1"")"
"Dysstroma walkerata voucher 10-JDWBC-3896 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma walkerata,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM865802.1?report=genbank&log$=nucltop&blast_rank=53&RID=8E8XF8GY016"",""HM865802.1"")"
"Dysstroma walkerata voucher 10-JDWBC-3162 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma walkerata,651,651,100%,0.0,94.74,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM864999.1?report=genbank&log$=nucltop&blast_rank=54&RID=8E8XF8GY016"",""HM864999.1"")"
"Dysstroma sp. BIOUG26760-C09 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BIOUG26760-C09,645,645,84%,2e-180,99.72,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG470188.1?report=genbank&log$=nucltop&blast_rank=55&RID=8E8XF8GY016"",""MG470188.1"")"
"Dysstroma sp. BIOUG26760-C10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BIOUG26760-C10,645,645,84%,2e-180,99.72,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG468322.1?report=genbank&log$=nucltop&blast_rank=56&RID=8E8XF8GY016"",""MG468322.1"")"
"Dysstroma sp. BOLD-2016 voucher BIOUG17744-D03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma sp. BOLD-2016,645,645,84%,2e-180,99.72,591,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT140140.1?report=genbank&log$=nucltop&blast_rank=57&RID=8E8XF8GY016"",""KT140140.1"")"
"Dysstroma walkerata voucher HLC-23308 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma walkerata,645,645,100%,2e-180,94.50,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT131870.1?report=genbank&log$=nucltop&blast_rank=58&RID=8E8XF8GY016"",""KT131870.1"")"
"Dysstroma walkerata voucher HLC-22574 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Dysstroma walkerata,645,645,100%,2e-180,94.50,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT131797.1?report=genbank&log$=nucltop&blast_rank=59&RID=8E8XF8GY016"",""KT131797.1"")"
