Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Ypsolopha lucella voucher BC ZSM Lep 61417 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha lucella,689,689,100%,0.0,96.17,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX045190.1?report=genbank&log$=nucltop&blast_rank=1&RID=8E8XF8GY016"",""KX045190.1"")"
"Ypsolopha lucella voucher BC ZSM Lep 28478 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha lucella,686,686,100%,0.0,96.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM391894.1?report=genbank&log$=nucltop&blast_rank=2&RID=8E8XF8GY016"",""HM391894.1"")"
"Ypsolopha lucella voucher MM03608 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha lucella,684,684,100%,0.0,96.17,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM872060.1?report=genbank&log$=nucltop&blast_rank=3&RID=8E8XF8GY016"",""HM872060.1"")"
"Ypsolopha rhinolophi voucher INV00598 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Ypsolopha rhinolophi,667,667,100%,0.0,95.45,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK300075.1?report=genbank&log$=nucltop&blast_rank=4&RID=8E8XF8GY016"",""MK300075.1"")"
"Lepidoptera sp. FBLMV766-09 voucher BC ZSM Lep 28746 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha lucella,634,634,90%,4e-177,96.31,621,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM902080.1?report=genbank&log$=nucltop&blast_rank=5&RID=8E8XF8GY016"",""HM902080.1"")"
"Ypsolopha lucella voucher MM13376 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha lucella,614,614,89%,6e-171,96.26,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875615.1?report=genbank&log$=nucltop&blast_rank=6&RID=8E8XF8GY016"",""HM875615.1"")"
"Ypsolopha sarmaticella voucher MM12426 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sarmaticella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT782355.1?report=genbank&log$=nucltop&blast_rank=7&RID=8E8XF8GY016"",""KT782355.1"")"
"Ypsolopha sarmaticella voucher MM17637 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sarmaticella,612,612,100%,2e-170,93.06,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF853928.1?report=genbank&log$=nucltop&blast_rank=8&RID=8E8XF8GY016"",""JF853928.1"")"
"Ypsolopha sarmaticella voucher MM17636 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sarmaticella,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX041339.1?report=genbank&log$=nucltop&blast_rank=9&RID=8E8XF8GY016"",""KX041339.1"")"
"Ypsolopha sarmaticella voucher MM25231 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha sarmaticella,606,606,100%,1e-168,92.82,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ609087.1?report=genbank&log$=nucltop&blast_rank=10&RID=8E8XF8GY016"",""MZ609087.1"")"
"Ypsolopha ustella voucher BC ZSM Lep 28341 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha ustella,590,590,100%,1e-163,92.11,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HQ955409.1?report=genbank&log$=nucltop&blast_rank=11&RID=8E8XF8GY016"",""HQ955409.1"")"
"Ypsolopha ustella voucher INV01030 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Ypsolopha ustella,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK300078.1?report=genbank&log$=nucltop&blast_rank=12&RID=8E8XF8GY016"",""MK300078.1"")"
"Ypsolopha ustella voucher TLMF Lep 08034 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha ustella,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KM572925.1?report=genbank&log$=nucltop&blast_rank=13&RID=8E8XF8GY016"",""KM572925.1"")"
"Ypsolopha distinctata voucher LGE-G502 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",Ypsolopha distinctata,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL415154.1?report=genbank&log$=nucltop&blast_rank=14&RID=8E8XF8GY016"",""OL415154.1"")"
"Ypsolopha ustella voucher MM13377 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha ustella,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM875616.1?report=genbank&log$=nucltop&blast_rank=15&RID=8E8XF8GY016"",""HM875616.1"")"
"Ypsolopha ustella voucher MM09709 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha ustella,584,584,100%,4e-162,91.87,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HM386974.1?report=genbank&log$=nucltop&blast_rank=16&RID=8E8XF8GY016"",""HM386974.1"")"
"Ypsolopha ustella voucher INV03672 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",Ypsolopha ustella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MK300079.1?report=genbank&log$=nucltop&blast_rank=17&RID=8E8XF8GY016"",""MK300079.1"")"
"Ypsolopha ustella voucher RMNH.INS.538660 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",Ypsolopha ustella,579,579,100%,2e-160,91.63,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX049993.1?report=genbank&log$=nucltop&blast_rank=18&RID=8E8XF8GY016"",""KX049993.1"")"
